Name,Vuln ID,Published,Modified,Severity,Vuln Type,Vuln Descript,CVE ID
Gentoo Pinentry本地权限提升漏洞,CNNVD-200601-013,2006-01-03,2006-01-04,低危,授权问题,pinentry是使用Assuan协议的简单PIN或passphrase项对话的集合。 pinentry ebuild在安装时没有正确的设置pinentry二进制程序的权限，允许设置sgid位以组ID 0的权限执行，导致以组ID 0的权限读写文件。,CVE-2006-0071
Primo Place Primo Cart多个SQL注入漏洞,CNNVD-200601-001,2006-01-03,2006-01-04,高危,SQL注入,Primo Cart 1.0及更早版本中的SQL注入漏洞，可让远程攻击者通过(1) search.php的q参数和(2) user.php的email参数执行任意SQL命令。,CVE-2006-0068
VEGO Links Builder SQL注入漏洞,CNNVD-200601-010,2006-01-03,2006-01-04,高危,SQL注入,VEGO Links Builder 2.00及更早版本的login.php存在SQL注入漏洞，远程攻击者可以通过username参数执行任意SQL命令。,CVE-2006-0067
VBulletin 跨站脚本攻击漏洞,CNNVD-200601-016,2006-01-04,2006-09-20,低危,跨站脚本,vBulletin 3.5.2和更早版本中存在跨站脚本攻击漏洞，远程攻击者可以通过未经(1) calendar.php和(2) reminder.php适当过滤的事件标题注入任意Web脚本或HTML。,CVE-2006-0080
ImageMagick文件名处理远程格式化字符串漏洞,CNNVD-200601-018,2006-01-04,2006-08-28,高危,授权问题,ImageMagick 6.2.3和其他版本以及GraphicsMagick中的image.c的SetImageInfo函数中的格式化字符串漏洞，可让需要用户协助的攻击者通过文件名中的数值格式化字符串说明符(如%d)使系统拒绝服务(崩溃)，并可能执行任意代码。,CVE-2006-0082
Intel图形加速器驱动远程拒绝服务漏洞,CNNVD-200601-017,2006-01-04,2006-05-12,低危,资源管理错误,Intel图形加速器可在Microsoft Windows系统中提高图形显示的性能。 Intel图形加速器驱动中存在远程拒绝服务漏洞。如果在Mozilla Firefox中试图解析超长文本的话，就会触发缓冲区溢出，导致Windows显示管理器崩溃。在Windows XP上这个漏洞仅会导致显示管理器崩溃，但在Windows 2000 server上会导致蓝屏死机。,CVE-2006-0081
B-Net多个跨站脚本攻击漏洞,CNNVD-200601-015,2006-01-04,2006-01-04,中危,跨站脚本,B-net Software 1.0中存在多个跨站脚本攻击(XSS)漏洞，可让远程攻击者通过(a) shout.php的(1) name和(2) shout变量，或(b) guestbook.php的(3) title和(4)消息变量注入任意Web脚本或HTML。,CVE-2006-0078
ScozNet ScozBook AdminName SQL注入漏洞,CNNVD-200601-014,2006-01-04,2006-01-04,高危,SQL注入,ScozNet ScozBook BETA 1.1的auth.php中存在SQL注入漏洞，远程攻击者可以通过用户名字段(adminname变量)执行任意SQL命令。,CVE-2006-0079
raSMP User-Agent 跨站脚本攻击漏洞,CNNVD-200601-020,2006-01-05,2006-01-05,低危,跨站脚本,raSMP 2.0.0及更早版本的index.php中存在跨站脚本攻击漏洞，远程攻击者可以通过$_SERVER[HTTP_USER_AGENT]变量(User-Agent头)注入任意Web脚本或HTML。,CVE-2006-0084
ESRI ArcPad APM文件处理缓冲区溢出漏洞,CNNVD-200601-027,2006-01-05,2006-01-06,高危,授权问题,ESRI ArcPad 7.0.0.156中存在缓冲区溢出，远程攻击者可以通过含COORDSYS标记(具有长字符串属性)的.amp文件使系统拒绝服务(应用程序崩溃)，并可能执行任意代码。,CVE-2006-0089
Open-Xchange webmail 跨站脚本攻击漏洞,CNNVD-200601-021,2006-01-05,2006-01-06,低危,跨站脚本,"Open-Xchange 0.8.1-6及更早版本的webmail中存在跨站脚本攻击(XSS)漏洞，在启用""内联HTML""时，远程攻击者可以通过内联呈现的电子邮件附件注入任意Web脚本或HTML。",CVE-2006-0091
Next Generation Image Gallery index.php 跨站脚本攻击漏洞,CNNVD-200601-019,2006-01-05,2006-01-06,低危,跨站脚本,Next Generation Image Gallery 0.0.1 Lite Edition的index.php中存在跨站脚本攻击漏洞，远程攻击者可以通过页面参数注入任意Web脚本或HTML。,CVE-2006-0086
Nkads SQL注入漏洞,CNNVD-200601-023,2006-01-05,2006-01-06,高危,SQL注入,Nkads 1.0 alfa 3中存在SQL注入漏洞，远程攻击者可以通过(1) usuario_nkads_admin或(2) password_nkads_admin参数执行任意SQL命令。,CVE-2006-0085
Card ME PHP index.php 跨站脚本攻击漏洞,CNNVD-200601-029,2006-01-05,2006-05-12,低危,跨站脚本,@Card ME PHP的index.php中存在跨站脚本攻击(XSS)漏洞，远程攻击者可以通过cat参数注入任意Web脚本或HTML。,CVE-2006-0093
oaBoard forum.php PHP远程文件包含漏洞,CNNVD-200601-026,2006-01-05,2006-05-12,高危,代码注入,oaBoard 1.0的forum.php中存在PHP远程文件包含漏洞，远程攻击者可以通过inc_stat参数中的URL执行任意PHP代码。注意：此信息来源未知；只是从第三方信息来源获取的详细信息。,CVE-2006-0094
KPdf和KWord多个缓冲区溢出漏洞,CNNVD-200603-124,2006-01-05,2007-02-07,高危,授权问题,KPdf是kdegraphics软件包中捆绑的基于KDE的PDF浏览器，KWord是koffice软件包中捆绑的基于KDE的文字处理器。 KPdf和KWord都包含有用于处理PDF文件的Xpdf代码，该Xpdf代码中存在几个堆溢出和整数溢出。如果攻击者能够诱骗用户使用Kpdf或KWord打开特制的PDF文件的话，就可以以受影响应用程序的权限执行任意代码。,CVE-2006-0746
InTouch ‘User’参数SQL注入漏洞,CNNVD-200601-025,2006-01-05,2006-01-06,高危,SQL注入,inTouch 0.5.1 Alpha的intouch.lib.php中存在SQL注入漏洞，远程攻击者可以通过user参数执行任意SQL命令。,CVE-2006-0088
Lizard Cart CMS多个SQL注入漏洞,CNNVD-200601-024,2006-01-05,2006-01-06,高危,SQL注入,Lizard Cart CMS 1.04的(1) pages.php和(2) detail.php中存在SQL注入漏洞，远程攻击者可以通过id参数执行任意SQL命令。,CVE-2006-0087
IDV Directory Viewer Index.PHP信息泄露漏洞,CNNVD-200601-022,2006-01-05,2006-01-06,低危,路径遍历,"IDV Directory Viewer 2005.1之前版本的index.php中存在目录遍历漏洞，远程攻击者可以通过dir参数中的""..""查看任意目录内容。",CVE-2006-0090
phpBB 跨站脚本攻击漏洞,CNNVD-200601-028,2006-01-05,2006-01-09,中危,跨站脚本,"phpBB 2.0.19中存在跨站脚本攻击漏洞，在启用""允许的HTML标记""时，远程攻击者可以通过具有'(单引号)字符和活动属性(如onmouseover)的允许的HTML标记注入任意Web脚本或HTML.",CVE-2006-0063
Enhanced Simple PHP Gallery 'sp_helper_functions.php' 信息泄露漏洞,CNNVD-200601-037,2006-01-06,2006-01-11,低危,授权问题,Enhanced Simple PHP Gallery 1.7存在信息泄露漏洞，远程攻击者可以通过直接请求sp_helper_functions.php(这会在错误消息中泄漏路径名)获取应用程序的完整路径。,CVE-2006-0113
Linux Kernel DM-Crypt本地信息泄露漏洞,CNNVD-200601-047,2006-01-06,2006-01-09,低危,授权问题,Linux kernel 2.6.15及更早版本中的dm-crypt在释放之前不清除结构，这会导致内存信息披露，本地用户可以获取关于cryptographic密钥的敏感信息。,CVE-2006-0095
Wine 'gdi/driver.c和gdi/printdrv.c' 任意代码执行漏洞,CNNVD-200601-038,2006-01-06,2006-01-11,高危,授权问题,Wine 20050930和其他版本中的gdi/driver.c和gdi/printdrv.c，针对Windows Metafile (WMF)文件实施SETABORTPROC GDI Escape函数调用，攻击者可以执行任意代码。,CVE-2006-0106
Rockliffe MailSite HTTP邮件管理跨站脚本攻击漏洞,CNNVD-200601-031,2006-01-06,2006-01-23,低危,跨站脚本,Rockliffe MailSite 5.x和6.1.22及更早版本的WCONSOLE.DLL中存在跨站脚本攻击(XSS)漏洞，远程攻击者可以通过查询字符串注入任意Web脚本或HTML。,CVE-2006-0341
Linux Kernel SDLA IOCTL未经授权的本地固件访问漏洞,CNNVD-200601-034,2006-01-06,2006-01-30,高危,授权问题,Linux kernel 2.6.11之前的2.6.x版本以及2.4.29之前的2.4.x版本中的wan/sdla.c，不要求SDLA的CAP_SYS_RAWIO固件升级，具有未知影响和本地攻击矢量。注意：进一步调查表明，由于此问题受CAP_NET_ADMIN的保护，所以它需要使用根特权；因此，即使能够很好地区分不同特权等级，此问题可能也不是漏洞。,CVE-2006-0096
TinyPHPForum 跨站脚本攻击漏洞,CNNVD-200601-039,2006-01-06,2006-05-11,低危,跨站脚本,"TinyPHPForum (TPF) 3.6及更早版本中存在跨站脚本攻击(漏洞，远程攻击者可以通过javascript：""[a]""bbcode标记中的架构(可能是action.php的txt参数)注入任意Web脚本。",CVE-2006-0102
TinyPHPForum 信息泄露漏洞,CNNVD-200601-035,2006-01-06,2006-05-11,中危,信息泄露,TinyPHPForum 3.6及更早版本将(1) users/[USERNAME].hash和(2) users/[USERNAME].email文件存储在Web根目录下，但没有充分的访问控制，远程攻击者可以列出所有注册的用户，并可能获取其他敏感信息。,CVE-2006-0103
Enhanced Simple PHP Gallery index.php 跨站脚本漏洞,CNNVD-200601-044,2006-01-06,2006-01-11,低危,跨站脚本,Enhanced Simple PHP Gallery 1.7中的index.php存在跨站脚本(XSS)漏洞，远程攻击者可以通过dir参数注入任意Web脚本或HTML。,CVE-2006-0112
sBLOG 0.7.1 多个跨站脚本攻击漏洞,CNNVD-200601-040,2006-01-06,2006-05-11,低危,跨站脚本,sBLOG 0.7.1 Beta 20051202及更早版本中存在多个跨站脚本攻击(XSS)漏洞，远程攻击者可以通过(a) index.php和(b) search.php的(1) p和(2) keyword参数注入任意Web脚本或HTML。,CVE-2006-0101
PHP MySQL_Connect远程溢出漏洞,CNNVD-200601-045,2006-01-06,2006-08-10,高危,授权问题,PHP是广泛使用的通用目的脚本语言，特别适合于Web开发，可嵌入到HTML中。 PHP中存在远程溢出漏洞，攻击者可以利用这个漏洞在受影响的Web Server上执行任意代码。失败的攻击尝试也可能导致Web Server崩溃。请注意通常情况下远程攻击者是无法修改访问mysql_connect函数的参数的，因此可限制攻击的可能性。,CVE-2006-0097
Foro Domus多个输入验证漏洞,CNNVD-200601-033,2006-01-06,2006-05-11,低危,跨站脚本,Foro Domus 2.10的escribir.php中存在跨站脚本攻击(XSS)漏洞，远程攻击者可以通过电子邮件参数注入任意Web脚本或HTML。,CVE-2006-0110
Modular Merchant Shopping 'Cart'参数跨站脚本攻击漏洞,CNNVD-200601-030,2006-01-06,2006-05-11,低危,跨站脚本,Modular Merchant Shopping Cart的category.php中的跨站脚本攻击漏洞，可让远程攻击者通过cat参数注入任意Web脚本或HTML。,CVE-2006-0109
Valdersoft Shopping Cart远程文件包含漏洞,CNNVD-200601-048,2006-01-06,2006-01-09,高危,授权问题,Valdersoft Shopping Cart 3.0的(1) include/templates/categories/default.php和(2)某些其他include/templates/categories/ PHP脚本中存在PHP远程文件包含漏洞，远程攻击者可以通过catalogDocumentRoot参数中的URL执行任意代码。,CVE-2006-0099
Timecan CMS ViewID SQL注入漏洞,CNNVD-200601-042,2006-01-06,2006-01-11,高危,SQL注入,Timecan CMS中存在SQL注入漏洞，远程攻击者可以通过viewID参数执行任意SQL命令。注意：此信息来源未知；只是从第三方信息来源获取的详细信息。,CVE-2006-0107
Boxcar Media Shopping Cart index.php 跨站脚本攻击漏洞,CNNVD-200601-041,2006-01-06,2006-05-11,低危,跨站脚本,Boxcar Media Shopping Cart的index.php中存在跨站脚本攻击漏洞，远程攻击者可以通过(1) parent或(2) pg参数注入任意Web脚本或HTML。,CVE-2006-0111
NicoFTP 缓冲区溢出漏洞,CNNVD-200601-043,2006-01-06,2006-01-09,高危,授权问题,"NicoFTP 3.0.1.19及更早版本中的缓冲区溢出，可能让本地用户通过FTP帐户的""站点名称""字段中的长字符串执行任意代码。注意：因为此程序是以调用用户的特权执行的，且远程程序通常无法创建或修改此程序中的FTP帐户，此问题可能没有跨越特权边界的典型攻击矢量。因此，这可能不是漏洞。",CVE-2006-0100
OpenBSD DEV/FD任意文件访问漏洞,CNNVD-200601-032,2006-01-06,2006-01-09,中危,授权问题,OpenBSD是一款开放源代码操作系统。 OpenBSD可能允许本地攻击者访问任意文件，这可能导致泄漏敏感信息。,CVE-2006-0098
TinyPHPForum多个目录遍历漏洞,CNNVD-200601-046,2006-01-06,2006-01-09,中危,路径遍历,"TinyPHPForum 3.6及更早版本中存在目录遍历漏洞，远程攻击者可以创建新用户帐户、创建新主题或查看用户帐户的概要文件，如通过profile.php的uname参数中的""..""所示。",CVE-2006-0104
Timecan CMS的mcl_login.asp SQL注入漏洞,CNNVD-200601-036,2006-01-06,2006-01-11,高危,SQL注入,Timecan CMS的mcl_login.asp中存在SQL注入漏洞，远程攻击者可以通过电子邮件参数执行任意SQL命令。注意：此信息来源未知；只是从第三方信息来源获取的详细信息。,CVE-2006-0108
ADN Forum 跨站脚本攻击漏洞,CNNVD-200601-070,2006-01-09,2009-04-03,低危,跨站脚本,"ADN Forum 1.0b的crear.php中存在跨站脚本攻击(XSS)漏洞，远程攻击者可以通过""主题名称""字段使用的titulo参数注入任意Web脚本或HTML。",CVE-2006-0124
rxvt-unicode openpty和非Unix pty设备的平台上安全权限漏洞,CNNVD-200601-065,2006-01-09,2006-01-09,低危,授权问题,rxvt-unicode 6.3之前的版本，在某些使用openpty和非Unix pty设备的平台上(如Linux和大部分BSD平台)，不维护计划的tty设备许可权，本地用户可以获取对设备的读写访问权。,CVE-2006-0126
Dave Carrigan Auth_LDAP远程格式化字符串漏洞,CNNVD-200601-049,2006-01-09,2006-05-10,高危,授权问题,Apache auth_ldap 1.6.0及更早版本的auth_ldap_log_reason函数中存在多个格式化字符串漏洞，远程攻击者可以通过包括用户名在内的各种矢量执行任意代码。,CVE-2006-0150
Rockliffe MailSite 缓冲区溢出漏洞,CNNVD-200601-054,2006-01-09,2006-01-11,中危,授权问题,Rockliffe MailSite 6.1.22.1之前版本的IMAP服务中存在缓冲区溢出，远程攻击者可以通过未知攻击矢量具有未知的影响。,CVE-2006-0128
Sudo Python环境变量处理安全性绕过漏洞,CNNVD-200601-073,2006-01-09,2006-01-15,中危,授权问题,sudo 1.6.8和其他版本未清除PYTHONINSPECT环境变量，这可让有限的本地用户通过Python脚本获取特权。,CVE-2006-0151
IBM Lotus Domino和Notes多个安全漏洞,CNNVD-200601-060,2006-01-09,2006-01-09,低危,授权问题,Lotus Domino/Notes是集电子邮件、文档数据库、快速应用开发技术以及Web技术为一体的电子邮件与群集平台。 Lotus Domino/Notes中存在多个远程漏洞，可能导致对合法用户的拒绝服务。,CVE-2006-0117
SysCP WebFTP模块本地文件包含漏洞,CNNVD-200601-052,2006-01-09,2006-01-15,高危,路径遍历,"SysCP WebFTP 1.2.6及可能的更早版本的webftp.php中存在目录遍历漏洞，远程攻击者可以通过 webftp_language参数中的""..""和尾部空值包含并执行任意本地PHP脚本，还可能读取其他类型的文件。",CVE-2006-0132
Microsoft Windows GRE WMF格式多个非授权内存访问漏洞,CNNVD-200601-085,2006-01-09,2019-05-05,低危,资源管理错误,Microsoft Windows是美国微软（Microsoft）公司发布的一系列操作系统。 Microsoft Windows图形渲染引擎(GRE)在渲染WMF格式文件时存在多个非授权内存访问漏洞，攻击者可能利用此漏洞导致拒绝服务。,CVE-2006-0143
PD9 Software MegaBBS 信息泄露漏洞,CNNVD-200601-069,2006-01-09,2006-01-15,低危,授权问题,PD9 Software MegaBBS 2.1中的发送隐私消息功能(send-private-message.asp)存在信息泄露漏洞，远程攻击者可以通过修改的replyid参数读取其他用户的隐私消息。,CVE-2006-0139
IBM Lotus Domino和Notes多个安全漏洞,CNNVD-200601-087,2006-01-09,2006-01-09,低危,授权问题,Lotus Domino/Notes是集电子邮件、文档数据库、快速应用开发技术以及Web技术为一体的电子邮件与群集平台。 Lotus Domino/Notes中存在多个远程漏洞，可能导致对合法用户的拒绝服务。,CVE-2006-0120
AppServ 未明漏洞,CNNVD-200601-071,2006-01-09,2006-01-09,高危,路径遍历,AppServ 2.4.5的appserv/main.php中的未指定漏洞，远程攻击者可以通过appserv_root参数包含任意文件。注意：此信息来源未知；只是从第三方信息来源获取的详细信息。这些第三方信息来源未提供足够的详细信息，因此无法知道这是目录遍历、远程文件包含还是其他问题。,CVE-2006-0125
aMSN 拒绝服务漏洞,CNNVD-200601-059,2006-01-09,2006-01-15,低危,授权问题,aMSN(也称为Alvaro's Messenger)，远程攻击者可以通过向默认文件传输端口(TCP 6891)反复发送特制数据使系统拒绝服务(客户机挂起并且客户机的即时消息传递会话终止)。,CVE-2006-0138
Qualcomm Eudora Internet Mail Server多个拒绝服务漏洞,CNNVD-200601-063,2006-01-09,2006-05-10,中危,其他,Qualcomm Eudora Internet Mail Server是一款邮件服务程序。 Qualcomm Eudora Internet Mail Server中存在多个拒绝服务漏洞。如果服务器处理了畸形的NTLM认证请求、被破坏的入站Mail X或畸形的临时邮件文件的话，就可能导致崩溃。,CVE-2006-0141
Joomla Vcard访问信息泄露漏洞,CNNVD-200601-056,2006-01-09,2006-05-10,低危,授权问题,Joomla! 1.0.5中的vCard函数对vCard使用可预测的有序ID，并且不限制对它们的访问，远程攻击者可以通过修改index2.php的contact_id参数获取有效的电子邮件地址来执行垃圾邮件攻击。,CVE-2006-0114
ADOdb Server.PHP SQL注入漏洞,CNNVD-200601-050,2006-01-09,2007-05-18,高危,SQL注入,ADOdb for PHP 4.70之前版本中的server.php脚本(用在多个产品中，包括(1) Mantis、(2) PostNuke、(3) Moodle、(4) Cacti、(5) Xaraya、(6) PHPOpenChat、(7) MAXdev MD-Pro和(8) MediaBeez)，在MySQL根密码为空时，远程攻击者可以通过sql参数执行任意SQL命令。,CVE-2006-0146
PHP PEAR Go-Pear.PHP任意远程代码执行漏洞,CNNVD-200601-064,2006-01-09,2007-03-30,高危,代码注入,PHP PEAR 0.2.2的go-pear.php中的代理服务器功能(用在Apache2Triad中)，远程攻击者可以将go-pear.php重定向至提供含有恶意extractModify函数的已修改Tar.php版本的恶意代理服务器，以此来执行任意PHP代码。,CVE-2006-0144
ADOdb for PHP 'tmssql.php'测试脚本动态代码求值漏洞,CNNVD-200601-079,2006-01-09,2006-09-08,高危,授权问题,ADOdb for PHP 4.70之前版本的tests/tmssql.php测试脚本中的动态代码求值漏洞(用在多个产品中，包括(1) Mantis、(2) PostNuke、(3) Moodle、(4) Cacti、(5) Xaraya、(6) PhpOpenChat，可能还有(7) MAXdev MD-Pro和(8) Simplog)，远程攻击者可以通过保存在随后作为函数执行的变量中的do参数执行任意PHP函数，如使用phpinfo所示。,CVE-2006-0147
Rockliffe MailSite 目录遍历漏洞,CNNVD-200601-076,2006-01-09,2006-01-11,低危,路径遍历,"Rockliffe MailSite 6.1.22.1之前版本的IMAP服务中存在目录遍历漏洞，远程攻击者可以通过RENAME命令中的""..""(两点)重命名其他用户的文件夹。",CVE-2006-0127
Chimera Web Portal多个跨站脚本攻击漏洞,CNNVD-200601-075,2006-01-09,2006-01-15,低危,跨站脚本,Phanatic Softwares Chimera Web Portal System 0.2的modules.php中的guestbook模块内的多个跨站脚本攻击(XSS)漏洞，远程攻击者可以通过(1) comment_poster、(2) comment_poster_email、(3) comment_poster_homepage和(4) comment_text参数注入任意Web脚本或HTML。,CVE-2006-0136
AIX getCommand和getShell命令信息泄露漏洞,CNNVD-200601-066,2006-01-09,2006-01-15,低危,路径遍历,IBM AIX是一款商业性质的UNIX操作系统。 在应用了最新补丁之后，AIX的getCommand和getShell命令中仍存在两个漏洞。攻击者可以通过特制命令判断是否存在某文件，或读取其没有权限的任意shell文档。,CVE-2006-0133
NetBSD KernFS LSEEK Kernel内存泄露漏洞,CNNVD-200601-057,2006-01-09,2006-05-09,低危,授权问题,NetBSD是一款免费开放源代码的UNIX性质的操作系统。 NetBSD对kernfs文件系统的lseek(2)系统调用没有正确的验证文件偏移，这样用户级非特权进程可以读取任意kernel内存位置，导致泄漏敏感信息。,CVE-2006-0145
IBM Lotus Domino和Notes多个安全漏洞,CNNVD-200601-083,2006-01-09,2006-01-09,中危,授权问题,Lotus Domino/Notes是集电子邮件、文档数据库、快速应用开发技术以及Web技术为一体的电子邮件与群集平台。 Lotus Domino/Notes中存在多个远程漏洞，可能导致对合法用户的拒绝服务。,CVE-2006-0121
SimpBook 跨站脚本攻击漏洞,CNNVD-200601-053,2006-01-09,2006-01-15,低危,跨站脚本,SimpBook 1.0中存在跨站脚本攻击(XSS)漏洞，在html_enable打开(缺省情况)时，远程攻击者可以通过消息字段注入任意Web脚本或HTML。,CVE-2006-0149
Chimera Web Portal多个输入验证漏洞,CNNVD-200601-084,2006-01-09,2006-01-15,高危,SQL注入,Phanatic Softwares Chimera Web Portal System 0.2的linkcategory.php中存在SQL注入漏洞，远程攻击者可以通过id参数执行任意SQL命令。,CVE-2006-0137
Andromeda Andromeda.PHP跨站脚本攻击漏洞,CNNVD-200601-062,2006-01-09,2006-01-15,低危,跨站脚本,Andromeda 1.9.3.4及更早版本的andromeda.php中存在跨站脚本攻击(XSS)漏洞，远程攻击者可以通过s参数注入任意Web脚本或HTML。注意：此信息来源未知；只是从第三方信息来源获取的详细信息。,CVE-2006-0142
Rockliffe MailSite 邮件管理代理程序无限数量用户帐户和密码尝试漏洞,CNNVD-200601-081,2006-01-09,2006-01-11,高危,授权问题,Rockliffe MailSite 7.0.3.1及更早版本中的邮件管理代理程序(MAILMA)(也称为邮件管理服务器)，远程攻击者可以使用无限数量的用户帐户和密码尝试进行认证，而不会拒绝连接、限制连接速率或锁定帐户。,CVE-2006-0130
Stefan Frings SMS Server Tools本地格式化字符串漏洞,CNNVD-200601-078,2006-01-09,2006-05-10,高危,授权问题,SMS Server Tools (smstools) 1.14.8及更早版本的日志记录代码中存在格式化字符串漏洞，本地用户可以通过未指定的攻击矢量执行任意代码。,CVE-2006-0083
Lotus Domino SMTP Meeting请求远程拒绝服务漏洞,CNNVD-200601-080,2006-01-09,2006-06-30,低危,其他,IBM Lotus Domino Server软件可在各种操作系统上提供消息，日程安排等功能。 Lotus Domino在处理畸形邮件时存在漏洞，远程攻击者可能利用此漏洞导致服务器在传输邮件时挂起，无法继续正常处理邮件。在特殊的环境下，攻击者可以发送特制的消息，导致服务器在传送该消息时会挂起，消耗100%的CPU资源，在删除该消息之前无法传送新的邮件。请注意Domino Server不会崩溃，停止或重启服务器都无法解决这个问题，因为消息仍在队列中。,CVE-2006-0119
OnePlug CMS多个SQL注入漏洞,CNNVD-200601-055,2006-01-09,2006-05-11,高危,SQL注入,OnePlug Solutions OnePlug CMS中存在多个SQL注入漏洞，远程攻击者可以通过(1) press/details.asp中的Press_Release_ID参数，(2) services/details.asp中的Service_ID参数和(3)products/details.asp中的Product_ID参数执行任意SQL命令。,CVE-2006-0115
boastMachine 信息泄露漏洞,CNNVD-200601-068,2006-01-09,2006-01-11,低危,授权问题,boastMachine 3.1存在信息泄露漏洞，远程攻击者可以通过直接请求(1) footer.php和(2) side_menu.php(这会在错误消息中揭示路径)获取敏感信息。,CVE-2006-0131
Aquifer CMS Index.ASP跨站脚本攻击漏洞,CNNVD-200601-082,2006-01-09,2006-05-11,低危,跨站脚本,Aquifer CMS的Public/Index.asp中存在跨站脚本攻击(XSS)漏洞，远程攻击者可以通过Keyword参数注入任意Web脚本或HTML。,CVE-2006-0122
Navboard多个BBCode跨站脚本攻击漏洞,CNNVD-200601-077,2006-01-09,2009-01-22,低危,跨站脚本,NavBoard V16 Stable(2.6.0)和V17beta2的post.php中存在跨站脚本攻击(XSS)漏洞，远程攻击者可以通过(1) b、(2) textlarge和(3) url bbcode标记注入任意Web脚本或HTML。,CVE-2006-0140
Rockliffe MailSite 邮件管理代理程序TCP端口106请求枚举漏洞,CNNVD-200601-061,2006-01-09,2006-01-11,高危,授权问题,Rockliffe MailSite 7.0.3.1及更早版本中的邮件管理代理程序(MAILMA)(也称为邮件管理服务)会根据用户名是否有效产生不同的响应，这可让远程攻击者通过对TCP端口106的请求枚举有效的用户名。,CVE-2006-0129
IBM Lotus Domino和Notes多个安全漏洞,CNNVD-200601-086,2006-01-09,2006-01-09,低危,授权问题,Lotus Domino/Notes是集电子邮件、文档数据库、快速应用开发技术以及Web技术为一体的电子邮件与群集平台。 Lotus Domino/Notes中存在多个远程漏洞，可能导致对合法用户的拒绝服务。,CVE-2006-0118
TheWebForum多个输入验证漏洞,CNNVD-200601-058,2006-01-09,2006-01-15,高危,SQL注入,TheWebForum (twf) 1.2.1的login.php中存在SQL注入漏洞，远程攻击者可以通过用户名参数(也称为u变量)执行任意SQL命令并绕过登录认证。,CVE-2006-0135
TheWebForum跨站脚本攻击漏洞,CNNVD-200601-067,2006-01-09,2006-01-15,低危,跨站脚本,TheWebForum (twf) 1.2.1的register.php中的跨站脚本攻击(XSS)漏洞，远程攻击者可以通过www参数注入任意Web脚本或HTML。,CVE-2006-0134
