Name,Vuln ID,Published,Modified,Severity,Vuln Type,Vuln Descript,CVE ID
IIS 4.0权限许可和访问控制漏洞,CNNVD-200001-032,2000-01-11,2005-10-20,中危,授权问题,IIS 4.0版本存在漏洞。远程攻击者可以通过.ida和.idq扩展要求不存在的文件获得文件根目录的真实路径名。,CVE-2000-0071
PowerScripts PlusMail WebConsole 安全漏洞,CNNVD-200001-031,2000-01-11,2022-08-18,高危,其他,PowerScripts PlusMail CGI程序存在安全漏洞。远程攻击者可以借助一含有不正确许可的密码文件执行命令。,CVE-2000-0074
Corel Linux get_it路径漏洞,CNNVD-200001-033,2000-01-12,2005-05-02,高危,其他,Corel Linux Update中get_it程序存在漏洞。本地用户可以通过指定备用cp程序提升根访问权。,CVE-2000-0048
NT LPC特权提升漏洞,CNNVD-200001-034,2000-01-12,2006-04-19,高危,授权问题,"Windows NT 4.0版本中NtImpersonateClientOfPort本地进程调用存在漏洞。本地用户可以利用此漏洞提升特权，又称为""Spoofed LPC Port Request.""",CVE-2000-0070
Netscape CommunicatorNetscape Mail Notification 信息泄漏漏洞,CNNVD-200001-035,2000-01-12,2005-05-02,低危,授权问题,"Netscape Communicator中Netscape Mail Notification (nsnotify)工具使用没有SSL的IMAP,即使用户为Communicator预先设定使用SSL连接。远程攻击者可以利用此漏洞察觉明文中的用户名和密码。",CVE-2000-0087
Netscape Navigator加密问题漏洞,CNNVD-200001-036,2000-01-12,2005-10-20,中危,授权问题,Netscape Navigator使用弱加密存储了用户的Netscape邮件密码。,CVE-1999-1002
MsgCore/NT拒绝服务漏洞,CNNVD-200001-038,2000-01-13,2006-09-21,低危,授权问题,"Super Mail Transfer Package (SMTP),后来称为MsgCore,存在内存漏洞。远程攻击者通过在相同会话中重复多个HELO, MAIL FROM, RCPT TO, 和DATA命令引起拒绝服务。",CVE-2000-0075
Website Professional目录泄露漏洞,CNNVD-200001-037,2000-01-13,2006-09-22,低危,授权问题,WebSite Pro存在漏洞。远程攻击者可以借助畸形的URL请求确定web目录的真正路径名。,CVE-2000-0066
Nortel Contivity交换机远程拒绝服务攻击和文件泄露漏洞,CNNVD-200001-041,2000-01-17,2006-08-30,低危,其他,"Contivity系列是Nortel公司开发的外网交换机产品。较新发布的Contivity交换机包含一个运行在VxWorks操作系统之上的httpd服务器用于提供远程基于Web的管理接口。 Contivity系列交换机Web管理接口的""cgiproc""脚本实现上存在漏洞，远程攻击者可能利用此漏洞对交换机进行拒绝服务攻击或查看任意系统文件。 因为没有对用户输入进行充分过滤，如果向cgiporc程序传递元字符，如""!""或""$""，系统就会崩溃。cgiproc的另一个漏洞是当请求管理页面时缺乏身份认证。这使攻击者能够查看Web服务器中的任何文件。",CVE-2000-0064
InetServ 安全漏洞,CNNVD-200001-043,2000-01-17,2022-08-18,超危,其他,InetServ 3.0版本存在安全漏洞。远程攻击者可以借助超长请求执行命令。,CVE-2000-0065
Vcasel文件名信任漏洞,CNNVD-200001-042,2000-01-17,2005-05-02,中危,授权问题,Visual Casel (Vcasel)无法从正在执行的文件中正确阻止用户。本地用户利用此漏洞可以使用相关的路径名指定一个名称被许可的备用文件，并且有可能提升特权。,CVE-2000-0072
Vmware符号链接漏洞,CNNVD-200001-040,2000-01-17,2005-05-02,低危,其他,VMWare 1.1.2版本存在漏洞。本地用户可以借助符号链接攻击引发拒绝服务。,CVE-2000-0090
Nortel Contivity交换机远程拒绝服务攻击和文件泄露漏洞,CNNVD-200001-039,2000-01-17,2006-08-30,低危,其他,"Contivity系列是Nortel公司开发的外网交换机产品。较新发布的Contivity交换机包含一个运行在VxWorks操作系统之上的httpd服务器用于提供远程基于Web的管理接口。 Contivity系列交换机Web管理接口的""cgiproc""脚本实现上存在漏洞，远程攻击者可能利用此漏洞对交换机进行拒绝服务攻击或查看任意系统文件。 因为没有对用户输入进行充分过滤，如果向cgiporc程序传递元字符，如""!""或""$""，系统就会崩溃。cgiproc的另一个漏洞是当请求管理页面时缺乏身份认证。这使攻击者能够查看Web服务器中的任何文件。",CVE-2000-0063
VirtualVault访问控制漏洞,CNNVD-200001-046,2000-01-18,2005-05-02,超危,授权问题,含有PHSS_17692 patch的HP VirtualVault存在漏洞。非特权进程借助Trusted Gateway Proxy (TGP)可以绕过访问限制。,CVE-1999-0992
W3C httpd (Formerly 'CERN httpd')路径泄露漏洞,CNNVD-200001-047,2000-01-18,2006-08-31,高危,授权问题,W3C CERN httpd HTTP服务器存在漏洞。远程攻击者借助不存在的URL请求确定真正路径名。,CVE-2000-0079
Netopia Timbuktu明文传送用户名/口令漏洞,CNNVD-200001-045,2000-01-18,2005-10-20,低危,授权问题,Netopia Timbuktu Pro是一个运行于Microsoft Windows NT平台下的远程管理软件。 Timbuktu Pro设计上存在缺陷，远程攻击者可能利用此漏洞获得登录的用户名和口令。 当用户从所在Windows NT机器登录到其他机器时，Timbuktu Pro使用明文用户名/口令进行登录验证，能嗅探本地网络的攻击者可以使用sniffer轻易的收集用户名/口令，导致攻击者可能完全控制目标系统。,CVE-2000-0086
UnixWare ppptalk缓冲区溢出漏洞,CNNVD-200001-044,2000-01-18,2005-10-21,高危,授权问题,UnixWare ppptalk命令存在缓冲区溢出漏洞。本地用户可以借助prompt参数提升特权。,CVE-2000-0099
多个供应商lpd漏洞BSD make /tmp竞争条件漏洞,CNNVD-200001-048,2000-01-19,2005-05-02,低危,授权问题,BSD make程序存在漏洞。当-j选项使用时，本地用户可以借助符号链接攻击修改文件。,CVE-2000-0092
Microsoft East Asian Word转换漏洞,CNNVD-200001-050,2000-01-20,2005-10-12,高危,授权问题,"Word 5中日语，韩语，中文的转换工具存在缓冲区溢出漏洞。攻击者利用此漏洞可以执行命令，又称为""Malformed Conversion Data""漏洞。",CVE-2000-0088
Microsoft Windows NT 安全漏洞,CNNVD-200001-049,2000-01-20,2022-08-18,低危,其他,Microsoft Windows是美国微软（Microsoft）公司的一种桌面操作系统。 Windows NT 存在安全漏洞，该漏洞源于系统在关机过程中不会清除系统页面文件，由此可能导致敏感信息被记录。,CVE-1999-0595
Inter7 vpopmail (vchkpw)缓冲区溢出漏洞,CNNVD-200001-052,2000-01-21,2005-05-02,超危,授权问题,vchkpw/vpopmail POP认证包存在缓冲区溢出漏洞。远程攻击者借助超长用户名或密码可以提升根特权。,CVE-2000-0091
Microsoft Windows Internet Information Services 安全漏洞,CNNVD-200001-051,2000-01-21,2022-08-18,中危,其他,Microsoft Windows Internet Information Services（IIS）是美国微软（Microsoft）公司的一款适用于Windows Server平台的Web服务器。 Microsoft Windows Internet Information Services 存在安全漏洞。本地用户可以借助ASP页面中Visual Basic脚本的无效的正则表达式引发拒绝服务。,CVE-2000-0115
Red Hat 安全漏洞,CNNVD-200001-053,2000-01-21,2022-08-18,超危,其他,Red Hat 存在安全漏洞，该漏洞源于Red Hat的安装过程使用DES密码进行加密，此加密方式用crypt()作为初始密码，而不是md5。,CVE-2000-0093
HP Path MTU Discovery DoS 漏洞,CNNVD-200001-054,2000-01-24,2005-05-02,低危,授权问题,HP-UX 10.30版本和11.00版本中用于确定最佳的MTU的PMTU discovery进程产生了大量小流量数据包。远程攻击者利用此漏洞导致系统成为包放大器。,CVE-2000-0095
Qualcomm qpopper 'LIST'缓冲区溢出漏洞,CNNVD-200001-055,2000-01-26,2005-10-20,高危,授权问题,qpopper 3.0测试版存在缓冲区溢出漏洞。本地用户借助超长LIST命令提升特权。,CVE-2000-0096
Microsoft Windows Internet Information Services Sample Internet Data Query (IDQ) 安全漏洞,CNNVD-200001-058,2000-01-26,2022-08-18,低危,其他,Microsoft Windows Internet Information Services（IIS）是美国微软（Microsoft）公司的一款适用于Windows Server平台的Web服务器。 Microsoft Windows IIS 3 和IIS 4中样板Internet Data Query (IDQ)脚本存在安全漏洞。远程攻击者可以借助..（点 点）攻击读取文件。,CVE-2000-0126
Microsoft索引服务器信息泄漏漏洞,CNNVD-200001-057,2000-01-26,2005-05-02,低危,授权问题,Microsoft索引服务器存在漏洞。远程攻击者借助不存在的Internet Data Query文件可以确定web目录的真正路径名。,CVE-2000-0098
Microsoft Windows Index Server远程目录遍历漏洞(MS00-006),CNNVD-200001-056,2000-01-26,2005-10-12,中危,授权问题,"Microsoft Index Server是Windows NT 4.0可选安装包中包括的一个基于Web的搜索引擎，在Windows 2000系统中作为一个服务安装。 Internet Information Server 4.0中一个ISAPI应用程序webhits.dll存在安全漏洞，允许攻击者突破WEB的虚拟文件系统，获得对在同一个逻辑驱动器中其它文件(如用户数据库、日志文件等任何能猜测路径名和文件名的文件)的非法访问。 Webhits.dll动态链接库与.htw文件关联。但即使在系统中没有任何.htw文件，仍然可能有问题。检查系统是否存在这个安全问题的是输入：http://your_web_server_address/nosuchfile.htw，如果返回信息类似""format of the QUERY_STRING is invalid""，那么就说明存在安全问题。",CVE-2000-0097
SyGate非认证远程管理漏洞,CNNVD-200001-061,2000-01-27,2005-05-02,高危,配置错误,SyGate远程管理程序无法对管理服务正确限制访问。远程攻击者利用此漏洞可以导致拒绝服务或访问流量统计。,CVE-2000-0113
SCO scohelp文件执行漏洞,CNNVD-200001-059,2000-01-27,2005-05-02,高危,授权问题,SCO scohelp程序存在缓冲区溢出漏洞。远程攻击者利用此漏洞可以执行文件。,CVE-2000-0130
IBM AIX 4.3.0 portmir 缓冲区错误漏洞,CNNVD-200001-060,2000-01-27,2020-12-10,高危,缓冲区错误,AIX 4.3.0版本中portmir存在缓冲区溢出漏洞。本地攻击者借助echo_error程序破坏锁文件并提升根特权。,CVE-2000-1216
Check Point Firewall-1脚本标签检查绕过漏洞,CNNVD-200001-062,2000-01-29,2006-04-07,高危,其他,Firewall-1无法正确过滤脚本标签。远程攻击者通过在SCRIPT标签前包含额外的,CVE-2000-0116
Rightfax Web客户端可预见会话数字漏洞,CNNVD-200001-063,2000-01-29,2005-05-02,高危,授权问题,The RightFax web客户端使用可预见的会话数字。远程攻击者利用此漏洞可以劫持用户的会话。,CVE-2000-0111
Cobalt RaQ siteUserMod.cgi特权提升漏洞,CNNVD-200001-064,2000-01-30,2006-08-28,低危,授权问题,Cobalt RaQ2服务器中siteUserMod.cgi程序存在漏洞。任何网站管理员可以利用此漏洞修改其他用户，网站管理员和管理（root）的密码。,CVE-2000-0117
Standard & Poor's ComStock机器漏洞,CNNVD-200001-065,2000-01-31,2005-10-20,超危,授权问题,Standard和Poor's ComStock中mcsp Client Site Processor系统(MultiCSP)存在漏洞。安装时有多个账户，其中一些没有密码，一些是容易猜测的默认密码。,CVE-2000-0109
Microsoft Java虚拟机getSystemResource漏洞,CNNVD-200001-066,2000-01-31,2007-11-09,低危,信息泄露,Microsoft Java虚拟机存在漏洞。远程攻击者借助getSystemResourceAsStream函数可以读取文件。,CVE-2000-0132
SmartCart 安全漏洞,CNNVD-200002-011,2000-02-01,2022-08-18,高危,其他,SmartCart 存在安全漏洞。远程用户借助隐藏表单域可以修改敏感采购信息。,CVE-2000-0103
CartIt 安全漏洞,CNNVD-200002-009,2000-02-01,2022-08-18,高危,其他,CartIt 存在安全漏洞。远程用户借助隐藏表单域可以修改敏感采购信息。,CVE-2000-0137
MS Outlook Express 5 Javascript电子邮件访问漏洞,CNNVD-200002-003,2000-02-01,2005-10-20,低危,授权问题,Outlook Express 5.01 版本和Internet Explorer 5.01版本存在漏洞。远程攻击者借助访问变量的脚本查看用户的电子邮件信息，此变量引用客户端已读取的后续的电子邮件消息。,CVE-2000-0105
Tiny FTPd多个缓冲区溢出漏洞,CNNVD-200002-005,2000-02-01,2005-10-20,超危,授权问题,"Tiny FTPd 0.52 测试版3 FTP服务器存在缓冲区溢出漏洞。用户可以借助STOR, RNTO, MKD, XMKD, RMD, XRMD, APPE, SIZE,和 RNFR命令执行命令。",CVE-2000-0133
NT 回收站与创建文件夹漏洞,CNNVD-200002-004,2000-02-01,2006-04-19,低危,其他,Windows NT和Windows 2000中Recycle Bin工具存在漏洞。本地用户通过在回收目录中创建含有受害人SID的子目录可以读取或修改文件。,CVE-2000-0121
Make-a-Store OrderPage 安全漏洞,CNNVD-200002-017,2000-02-01,2022-08-18,高危,其他,Make-a-Store OrderPage 存在安全漏洞。远程用户借助隐藏表单域可以修改敏感采购信息。,CVE-2000-0101
GNU make /tmp漏洞,CNNVD-200002-002,2000-02-01,2005-10-20,中危,授权问题,从标准输入读取Makefile时，GNU make跟随符号链接。其他本地用户利用此漏洞可以执行命令。,CVE-2000-0151
Apache printenv 跨站脚本漏洞,CNNVD-200002-010,2000-02-01,2021-06-07,低危,跨站脚本,"Apache是开放源代码广泛使用的WEB服务程序。Apache包含的'printenv'脚本对用户输入请求缺少正确过滤，远程攻击者可以利用这个漏洞进行跨站脚本攻击，获得目标用户敏感信息。'printenv'是位于""/cgi-bin/""目录下的测试CGI脚本，可以打印环境变量信息。脚本对用户的WEB请求缺少过滤，构建带有恶意HTML代码的链接，诱使用户点击，可导致脚本代码在目标用户浏览器上执行，可以造成基于Cookie认证的敏感信息泄露或进行其他非法活动。",CVE-2000-1205
Filemaker 安全漏洞,CNNVD-200002-007,2000-02-01,2022-08-18,高危,其他,Filemaker提供的购物车应用程序存在安全漏洞。远程用户借助隐藏表单域可以修改敏感采购信息。,CVE-2000-0123
EasyCart 安全漏洞,CNNVD-200002-016,2000-02-01,2022-08-18,高危,其他,EasyCart 存在安全漏洞。远程用户借助隐藏表单域可以修改敏感采购信息。,CVE-2000-0106
War-FTPd 1.6x CWD/MKD DoS漏洞,CNNVD-200002-013,2000-02-01,2005-05-02,低危,授权问题,War FTPd 1.6x版本存在缓冲区溢出漏洞。用户借助超长MKD和CWD命令可以导致拒绝服务。,CVE-2000-0131
Shoptron 安全漏洞,CNNVD-200002-012,2000-02-01,2022-08-18,高危,其他,Shoptron 存在安全漏洞。远程用户借助隐藏表单域可以修改敏感采购信息。,CVE-2000-0104
Debian GNU/Linux 2.1 apcd符号链接漏洞,CNNVD-200002-001,2000-02-01,2005-05-02,高危,授权问题,Linux apcd程序存在漏洞。本地攻击者可以借助符号链接攻击修改任意文件。,CVE-2000-0107
Intellivend 安全漏洞,CNNVD-200002-006,2000-02-01,2022-08-18,高危,其他,Intellivend 购物车应用程序存在安全漏洞。远程用户借助隐藏表单域可以修改敏感采购信息。,CVE-2000-0108
Retail 安全漏洞,CNNVD-200002-008,2000-02-01,2022-08-18,高危,其他,Retail购物车应用程序存在安全漏洞。远程用户借助隐藏表单域可以修改敏感采购信息。,CVE-2000-0135
Check It Out 安全漏洞,CNNVD-200002-020,2000-02-01,2022-08-18,高危,其他,Check It Out购物车应用程序存在安全漏洞。远程用户借助隐藏表单域可以修改敏感采购信息。,CVE-2000-0134
Cart32 安全漏洞,CNNVD-200002-019,2000-02-01,2022-08-18,高危,其他,Cart32 存在安全漏洞。远程用户借助隐藏表单域可以修改敏感采购信息。,CVE-2000-0136
WebSiteTool 安全漏洞,CNNVD-200002-015,2000-02-01,2022-08-18,高危,其他,WebSiteTool存在安全漏洞。远程用户借助隐藏表单域可以修改敏感采购信息。,CVE-2000-0110
SalesCart 安全漏洞,CNNVD-200002-018,2000-02-01,2022-08-18,高危,其他,SalesCart 存在安全漏洞。远程用户借助隐藏表单域可以修改敏感采购信息。,CVE-2000-0102
NetBSD跟踪进程(2)漏洞,CNNVD-200002-014,2000-02-01,2005-05-02,高危,其他,NetBSD VAX上的跟踪进程存在漏洞。本地用户可以通过修改调试进程中的PSL内容提升特权。,CVE-2000-0157
Extropia WebBanner输入验证漏洞,CNNVD-200002-022,2000-02-02,2005-07-27,中危,授权问题,Selena Sol WebBanner 4.0版本存在漏洞。远程攻击者借助..(点 点)攻击可以读取任意文件。,CVE-2000-0469
Frontpage Server Extensions 安全漏洞,CNNVD-200002-023,2000-02-02,2022-08-18,低危,其他,Frontpage Server Extensions存在安全漏洞。远程攻击者借助/_vti_bin/ 中shtml.dll的RPC POST请求确定匿名账户的名称。,CVE-2000-0114
Debian GNU/Linux MBR漏洞,CNNVD-200002-021,2000-02-02,2006-11-16,高危,配置错误,Debian GNU/Linux的默认安装使用了不安全的Master Boot Record (MBR)。本地用户可以利用此漏洞在安装过程中从软盘启动。,CVE-2000-0112
Linux权限提升漏洞,CNNVD-200002-028,2000-02-03,2005-05-02,高危,授权问题,Linux安装和卸载中存在缓冲区溢出漏洞。本地用户借助超长相关路径名可以提升根特权。,CVE-2000-0218
Webspeed wsisa.dll匿名用户可取得管理权漏洞,CNNVD-200002-025,2000-02-03,2006-11-16,高危,授权问题,"Webspeed是一种Web网站创作语言，它支持多种基于Web网站的大型数据库。 Webspeed Version 3中包含了一个Java GUI配置程序，其中的wsisa.dll存在一个安全问题。 在这个GUI配置程序的""messenger""部份中有一个选项用于关闭对WSMadmin工具的访问。但打开或关闭该选项实际上并无任何区别。要关闭这个访问功能必须手工编辑ubroker.properties文件。远程入侵者可以使用该漏洞控制网站。 <**>",CVE-2000-0127
