Name,Vuln ID,Published,Modified,Severity,Vuln Type,Vuln Descript,CVE ID
Opera 跨站脚本漏洞,CNNVD-201301-016,2013-01-04,2013-01-05,中危,跨站脚本,Opera是挪威欧朋（Opera Software）公司所开发的一款Web浏览器，它支持多窗口浏览、可定制用户界面等。 Opera 12.10之前版本中存在跨站脚本漏洞。通过特制的JavaScript代码对来自不同源的文档中的未指定本地对象的方法进行覆盖，远程攻击者利用该漏洞注入任意web脚本或HTML。,CVE-2012-6464
IBM SPSS Modeler XML解析未明安全漏洞,CNNVD-201301-009,2013-01-04,2013-01-08,低危,其他,IBM SPSS Modeler（前称Clementine）是美国IBM公司的一套数据挖掘平台。该平台提供了一个可视化的快速建立模型的环境，并提供了数据源连接、数据处理、建模分析等功能。 IBM SPSS Modeler 14.0、14.1、14.2至FP3版本以及FP2之前的15.0版本中存在漏洞。通过XML外部实体声明与实体引用相结合，远程攻击者利用该漏洞读取任意文件，也可能发生HTTP请求到局域网服务器或导致拒绝服务（CPU和内存消耗）。,CVE-2012-5769
Android系统Anti-theft服务安全漏洞,CNNVD-201301-002,2013-01-04,2013-01-05,低危,授权问题,AVG AntiVirus for Android是智能手机上使用的防病毒和反后门程序。 Android系统中的AVG AntiVirus中的Anti-theft服务中存在漏洞。通过‘常见又好用的GPS位置欺骗器’，物理邻近的攻击者利用该漏洞提供任意位置数据。,CVE-2012-6335
Drupal Context模块权限许可和访问控制漏洞,CNNVD-201301-028,2013-01-04,2013-01-05,中危,授权问题,Drupal是Drupal社区所维护的一套用PHP语言开发的免费、开源的内容管理系统。 Drupal中的Context模块6.x-3.1之前的6.x-3.x版本和7.x-3.0-beta6之前的7.x-3.x版本中存在漏洞，该漏洞源于没有正确地对屏蔽内容设置访问限制。通过特制的请求，远程攻击者利用该漏洞获得敏感信息。,CVE-2012-5655
Opera 权限许可和访问控制漏洞,CNNVD-201301-024,2013-01-04,2013-01-04,中危,授权问题,Opera是挪威欧朋（Opera Software）公司所开发的一款Web浏览器，它支持多窗口浏览、可定制用户界面等。 基于UNIX系统的Opera 12.12之前版本中存在漏洞，该漏洞源于配置目录使用弱权限。通过读取(1)缓存文件(2)密码文件或(3)配置文件，本地攻击者利用该漏洞获得敏感信息或(4)通过修改或重写配置文件获得特权。,CVE-2012-6472
Polycom HDX Video End Points网络管理接口跨站脚本漏洞,CNNVD-201301-008,2013-01-04,2013-01-04,中危,跨站脚本,基于Polycom HDX Video End Points带有UC APL软件2.7.1.1_J之前版本和商务软件3.0.5之前版本中的网络管理接口中存在跨站脚本漏洞。通过未明向量，远程攻击者利用该漏洞注入任意web脚本或HTML。,CVE-2012-4970
Belkin N900 F9K1104v1路由器加密问题漏洞,CNNVD-201301-007,2013-01-04,2013-01-08,低危,加密问题,Belkin N900 F9K1104v1是美国贝尔金公司的一款无线路由器产品。 基于Belkin N900 F9K1104v1路由器的WPA2实现中存在漏洞。该漏洞源于程序基于LAN/WLAN MAC地址的其中6位创建了WPS PIN。通过读取广播报文，远程攻击者利用该漏洞获得访问到Wi-Fi网络的权限。,CVE-2012-6371
ircd-ratbox ‘modules/m_capab.c’拒绝服务漏洞,CNNVD-201301-010,2013-01-04,2013-01-04,高危,其他,ircd-ratbox是在线即时聊天服务程序。 ircd-ratbox 3.0.8之前版本和Charybdis 3.4.2之前版本中的modules/m_capab.c中存在漏洞，该漏洞源于服务器握手期间没有正确支持能力协商。通过恶意的请求，远程攻击者利用该漏洞导致拒绝服务（空指针引用和守护进程崩溃）。,CVE-2012-6084
e107 ‘e107_admin/newspost.php’脚本跨站请求伪造漏洞,CNNVD-201301-033,2013-01-04,2013-01-04,中危,跨站请求伪造,e107是e107团队开发的的一套开源、免费且基于PHP和MySQL的内容管理系统（CMS）。该系统支持多种插件和外观主题，可作为个人博客、讨论社区、档案资料库等。 e107 1.0.1版本中的e107_admin/newspost.php脚本中存在跨站请求伪造漏洞。通过创建操作中的news_title参数，远程攻击者利用该漏洞劫持管理员身份验证请求，进行XSS（跨站脚本）攻击。,CVE-2012-6433
vBulletin ‘forum/login.php’脚本输入验证漏洞,CNNVD-201301-006,2013-01-04,2013-01-04,中危,授权问题,vBulletin是美国Internet Brands和vBulletin Solutions公司共同开发的一款开源的商业Web论坛程序。 vBulletin 4.1.3和较早版本中的forum/login.php脚本中存在开放重定向漏洞。通过lostpw操作中url参数，远程攻击者利用该漏洞重定向用户到任意网站进而进行钓鱼攻击。,CVE-2011-5251
Opera 基于堆的缓冲区溢出漏洞,CNNVD-201301-020,2013-01-04,2013-01-04,高危,授权问题,Opera是挪威欧朋（Opera Software）公司所开发的一款Web浏览器，它支持多窗口浏览、可定制用户界面等。 Opera 12.11之前版本中存在基于堆的缓冲区溢出漏洞。通过较长的HTTP响应，远程攻击者利用该漏洞执行任意代码或导致拒绝服务（内存破坏）。,CVE-2012-6468
Opera 权限许可和访问控制漏洞,CNNVD-201301-014,2013-01-04,2013-01-05,中危,授权问题,Opera是挪威欧朋（Opera Software）公司所开发的一款Web浏览器，它支持多窗口浏览、可定制用户界面等。 Opera 12.10之前版本中存在漏洞，该漏洞源于没有正确实现跨域资源分享(CORS)规范。通过特制的请求，远程攻击者利用该漏洞绕过预期的页面内容限制。,CVE-2012-6462
Opera X.509证书验证功能输入验证漏洞,CNNVD-201301-013,2013-01-04,2013-01-05,中危,授权问题,Opera是挪威欧朋（Opera Software）公司所开发的一款Web浏览器，它支持多窗口浏览、可定制用户界面等。 Opera 12.10之前版本中的https实现中的X.509证书验证功能中存在漏洞。通过引起单一检查服务的失败，远程攻击者可利用该漏洞触发成功撤销状态校验的假提示。,CVE-2012-6461
e107 多个跨站请求伪造漏洞,CNNVD-201301-034,2013-01-04,2013-01-04,高危,跨站请求伪造,e107是e107团队开发的的一套开源、免费且基于PHP和MySQL的内容管理系统（CMS）。该系统支持多种插件和外观主题，可作为个人博客、讨论社区、档案资料库等。 e107 1.0.2版本中的e107_admin/download.php脚本中存在多个跨站请求伪造漏洞。通过(1)download_url(2)download_url_extended(3)download_author_email(4)download_author_website(5)download_image(6)download_thumb(7)download_visible或(8)download_class参数，远程攻击者利用这些漏洞劫持管理员身份验证，进行SQL注入攻击。,CVE-2012-6434
MoinMoin 多个路径遍历漏洞,CNNVD-201301-032,2013-01-04,2013-01-04,高危,路径遍历,MoinMoin是一套开源的、可扩展的基于Python环境的wiki引擎程序。 MoinMoin 1.9.6之前版本中的(1)twikidraw(action/twikidraw.py)和(2)anywikidraw(action/anywikidraw.py)操作中存在多个目录遍历漏洞。通过未明向量，远程认证攻击利用这些漏洞以可写权限重写任意文件。,CVE-2012-6495
Opera 信息泄露漏洞,CNNVD-201301-021,2013-01-04,2013-01-04,中危,信息泄露,Opera是挪威欧朋（Opera Software）公司所开发的一款Web浏览器，它支持多窗口浏览、可定制用户界面等。 Opera 12.11之前版本中存在漏洞。通过错误页面中包含web脚本的向量，远程攻击者利用该漏洞确认任意本地文件的存在。,CVE-2012-6469
Opera 信息泄露漏洞,CNNVD-201301-018,2013-01-04,2013-01-05,中危,信息泄露,Opera是挪威欧朋（Opera Software）公司所开发的一款Web浏览器，它支持多窗口浏览、可定制用户界面等。 Opera 12.10之前版本中存在漏洞，该漏洞源于程序没有正确地处理WebP图像中大小不正确的数据。通过使用特制的图像作为填充图案的画布，远程攻击者利用该漏洞从进程内存中获得潜在的敏感信息。,CVE-2012-6466
Moodle ‘cURL’ API安全绕过漏洞,CNNVD-201301-048,2013-01-05,2020-12-02,中危,输入验证错误,Moodle是澳大利亚马丁-多基马（Martin Dougiamas）博士开发的一套免费、开源的电子学习软件平台，也称课程管理系统、学习管理系统或虚拟学习环境。 Moodle中的Amazon S3库中的repository/s3/S3.php文件中存在安全漏洞，该漏洞源于程序没有验证服务器主机名与主题的Common Name (CN)中的域名或X.509证书的subjectAltName字段中的域名是否匹配。中间人攻击者可通过任意有效的证书利用该漏洞欺骗SSL服务器。以下版本受到影响：Moodle 2.2.11及之前的版本，2.3.9之前的2.3.x版本，2.4.6之前的2.4.x版本，2.5.2之前的2.5.x版本。,CVE-2012-6087
SWI-Prolog 多个基于栈的缓冲区溢出漏洞,CNNVD-201301-042,2013-01-05,2013-01-05,高危,授权问题,SWI-Prolog 6.2.5之前版本和6.3.7之前的6.3.x版本中的os/pl-glob.c中扩展函数中存在多个基于栈的缓冲区溢出漏洞。通过特制的文件名，远程攻击者利用这些漏洞导致拒绝服务（应用程序崩溃）或执行任代码。,CVE-2012-6090
CubeCart 跨站脚本和跨站请求伪造漏洞,CNNVD-201301-055,2013-01-05,2013-01-05,,授权问题,Devellion CubeCart是英国Devellion公司的一套免费且开源的电子商务购物车软件。该软件支持在网上商店销售产品、添加/编辑产品或图像等。 CubeCart中存在多个跨站脚本漏洞和跨站请求伪造漏洞。攻击者利用这些漏洞在受影响站点上下文中不知情用户浏览器上执行任意脚本代码，窃取基于cookie认证证书，执行未授权操作，泄露或修改敏感信息，也可能存在其他攻击。,null
osTicket 多个SQL注入漏洞,CNNVD-201301-045,2013-01-05,2013-01-05,,SQL注入,Enhancesoft osTicket是美国Enhancesoft公司的一套基于PHP的免费轻量级问题回馈系统。该系统支持电子邮件查询等。 osTicket中存在多个SQL注入漏洞，这些漏洞源于使用SQL查询之前应用程序没有正确验证用户提供的输入。攻击者利用这些漏洞控制应用程序，访问或修改数据或利用底层数据库中潜在的漏洞。osTicket 1.6 ST版本中存在漏洞，其他版本也可能受到影响。,null
RPM 签名验证安全绕过漏洞,CNNVD-201301-040,2013-01-05,2023-02-14,中危,信任管理问题,Red Hat RPM（RPM Package Manager）是美国红帽（Red Hat）公司的一款命令行驱动的软件包管理器，它主要用于安装、卸载、验证、查询和升级计算机软件包。 RPM 4.10.2之前的4.10.x版本中的lib/package.c中的rpmpkgRead函数中存在漏洞，该漏洞源于在一定包含‘不可解析的签名’情况下返回错误的代码。通过特制的数据包，远程攻击者利用该漏洞绕过RPM签名检查。,CVE-2012-6088
WordPress Sahifa主题多个跨站请求伪造漏洞,CNNVD-201301-056,2013-01-05,2013-01-05,,跨站请求伪造,WordPress是WordPress软件基金会的一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。 WordPress中的Sahifa主题中存在多个跨站请求伪造漏洞，这些漏洞源于应用程序没有正确验证HTTP请求。远程攻击者利用这些漏洞在授权用户会话上下文中执行某些操作并获得未授权访问到受影响应用程序，也可能存在其他攻击。Sahifa 2.4.0版本中存在漏洞，其他版本也可能受到影响。,null
Drupal Core ‘getimagesize()’信息泄露漏洞,CNNVD-201301-044,2013-01-05,2013-01-05,,信息泄露,Drupal是Drupal社区所维护的一套用PHP语言开发的免费、开源的内容管理系统。 Drupal中的getimagesize()中存在信息泄露漏洞。攻击者利用该漏洞获得敏感信息有助于发起进一步攻击。,null
Zabbix ‘cURL’ API加密问题漏洞,CNNVD-201301-049,2013-01-05,2014-02-07,中危,加密问题,Zabbix是拉脱维亚Zabbix SIA公司的一套开源的监控系统。该系统可监视各种网络参数，并提供通知机制让系统管理员快速定位、解决存在的各种问题。 Zabbix中的libs/zbxmedia/eztexting.c文件中存在安全漏洞，该漏洞源于程序没有正确设置libcurl库的CURLOPT_SSL_VERIFYHOST选项。攻击者可借助任意有效的证书利用该漏洞实施中间人攻击欺骗SSL服务器。以下版本受到影响：Zabbix 1.8.18rc1之前的1.8.x版本，2.0.8rc1之前的2.0.x版本，2.1.2之前的2.1.x版本。,CVE-2012-6086
WordPress Uploader插件任意文件上传漏洞,CNNVD-201301-043,2013-01-05,2013-01-05,,代码注入,WordPress是WordPress软件基金会的一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。 WordPress中的Uploader插件中存在任意文件上传漏洞，该漏洞源于上传之前程序没有充分验证文件。攻击者利用该漏洞上传任意文件到受影响计算机，可导致在受影响应用程序上下文中执行任意代码。Uploader 1.0.4版本中存在漏洞，其他版本也可能受到影响。,null
WordPress Google Doc Embedder插件目录遍历漏洞,CNNVD-201301-035,2013-01-05,2014-05-30,中危,路径遍历,WordPress是WordPress软件基金会的一套使用PHP语言开发的博客平台，该平台支持在PHP和MySQL的服务器上架设个人博客网站。Google Doc Embedder是其中的一个可将MS Office、PDF和其他文件系统嵌入到网页内的插件。 WordPress Google Doc Embedder插件2.5.3及之前的版本中存在目录遍历漏洞，该漏洞源于libs/pdf.php脚本没有充分过滤‘file’参数。远程攻击者可借助目录遍历字符‘..’利用该漏洞读取任意文件。,CVE-2012-4915
SWI-Prolog ‘canoniseFileName’函数多个栈溢出漏洞,CNNVD-201301-041,2013-01-05,2013-01-05,高危,授权问题,SWI-Prolog 6.2.5之前版本和6.3.7之前的6.3.x版本中的os/pl-os.c中的‘canoniseFileName’函数中存在多个基于栈的缓冲区溢出漏洞。通过特制的文件名，远程攻击者利用这些漏洞导致拒绝服务（应用程序崩溃）或执行任意代码。,CVE-2012-6089
F5 Nginx 输入验证错误漏洞,CNNVD-201301-039,2013-01-05,2023-05-15,中危,输入验证错误,F5 Nginx是美国F5公司的一款轻量级Web服务器/反向代理服务器及电子邮件（IMAP/POP3）代理服务器，在BSD-like协议下发行。 F5 Nginx存在输入验证错误漏洞，该漏洞源于不验证 https 源服务器的对等身份，这可能会导致中间人攻击 (MITM)。,CVE-2011-4968
Centrify Deployment Manager 任意文件重写漏洞,CNNVD-201301-064,2013-01-05,2013-01-08,低危,后置链接,Centrify Deployment Manager是一款linux下的部署管理程序。 分布在Centrify Suite 2012.5之前的Centrify Deployment Manager 2.1.0.283版本中存在漏洞。本地攻击者利用该漏洞(1)通过在adcheckDMoutput临时文件上的符号链接攻击重写任意文件或(2)通过在centrify.cmd.0临时文件上的符号链接攻击重写任意文件因此获得特权。,CVE-2012-6348
Opera 跨站脚本漏洞,CNNVD-201301-015,2013-01-05,2013-01-05,中危,跨站脚本,Opera是挪威欧朋（Opera Software）公司所开发的一款Web浏览器，它支持多窗口浏览、可定制用户界面等。 Opera 12.10之前版本中存在跨站脚本漏洞。通过含有文档和data: URLs的未明加载序列的向量，远程攻击者利用该漏洞注入任意web脚本或HTML。,CVE-2012-6463
osTicket 开放重定向漏洞和多个跨站脚本漏洞,CNNVD-201301-047,2013-01-05,2013-01-05,,授权问题,Enhancesoft osTicket是美国Enhancesoft公司的一套基于PHP的免费轻量级问题回馈系统。该系统支持电子邮件查询等。 osTicket中存在开放重定向漏洞和多个跨站脚本漏洞，这些漏洞源于没有充分验证用户提供的输入。攻击者利用这些漏洞执行任意脚本或HTML代码，窃取基于cookie认证证书，进行钓鱼攻击，也可能存在其他攻击。osTicket 1.7 RC2版本中存在漏洞，其他版本也可能受到影响。,null
Astium PBX 拒绝服务漏洞,CNNVD-201301-038,2013-01-05,2013-01-08,,授权问题,Astium是网络电话交换机。 Astium PBX中存在远程拒绝服务漏洞。攻击者利用该漏洞将受影响应用程序崩溃，拒绝服务合法用户。Astium PBX 2.1 Build 25399版本中存在漏洞，其他版本也可能受到影响。,null
MyBB User Profile Skype ID插件‘skype’参数SQL注入漏洞,CNNVD-201301-054,2013-01-05,2013-01-05,,SQL注入,MyBB（又名MyBulletinBoard）是MyBB团队开发的一套用PHP和MySQL开发的免费且基于Web的论坛软件。该软件具有简单易用、支持多国语言、可扩展等特点。 MyBB中的User Profile Skype ID插件中的skype参数中存在SQL注入漏洞，该漏洞源于使用SQL查询之前应用程序没有正确验证用户提供的输入。攻击者利用该漏洞控制应用程序，访问或修改数据或利用底层数据库中潜在的漏洞。,null
多个Asterisk产品拒绝服务漏洞,CNNVD-201301-037,2013-01-05,2013-01-07,中危,授权问题,Digium Asterisk是美国Digium公司的一套开源的电话交换机（PBX）系统软件。该软件支持语音信箱、多方语音会议、交互式语音应答(IVR)等。 Asterisk Open Source 1.8.19.1之前的1.8.x版本、10.11.1之前的10.x版本、11.1.2之前的11.x版本；Certified Asterisk 1.8.11-cert10之前的1.8.11版本；Asterisk Digiumphones 10.11.1-digiumphones之前的10.x-digiumphones版本中存在漏洞。当启用匿名调用时，通过来自多个来源的匿名调用因此为设备状态缓存添加较多的输入项，远程攻击者利用该漏洞导致拒绝服务（资源消耗）。,CVE-2012-5977
osTicket 多个输入验证漏洞,CNNVD-201301-046,2013-01-05,2013-01-05,,授权问题,Enhancesoft osTicket是美国Enhancesoft公司的一套基于PHP的免费轻量级问题回馈系统。该系统支持电子邮件查询等。 osTicket中存在多个输入验证漏洞，包括：1.多个跨站脚本漏洞2.开放重定向漏洞3.多个SQL注入漏洞。攻击者利用这些漏洞执行欺骗和钓鱼攻击，窃取基于cookie认证证书，控制应用程序，访问或修改数据，或利用底层数据库中潜在的漏洞，在受影响站点上下文中不知情用户浏览器上执行任意脚本代码。osTicket 1.7 DPR3版本中存在漏洞，其他版本也可能受到影响。,null
WordPress Shopping Cart插件多个SQL注入和任意文件上传漏洞,CNNVD-201301-057,2013-01-05,2013-01-05,,SQL注入,WordPress是WordPress软件基金会的一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。 WordPress中的WordPress Shopping Cart插件中存在多个SQL注入漏洞和任意文件上传漏洞，这些漏洞源于程序没有验证用户提供的数据。攻击者利用这些漏洞控制应用程序，执行任意代码，访问或修改数据，或利用底层数据库中潜在的漏洞。WordPress Shopping Cart 8.1.14版本中存在漏洞，其他版本也可能受到影响。,null
Tizen ConnMan 信息泄露漏洞,CNNVD-201301-011,2013-01-05,2020-02-10,中危,信息泄露,ConnMan是Tizen系统上用于网络管理的工具。 Tizen平台下的ConnMan 1.3中存在漏洞，该漏洞源于程序在启动离线模式后继续列出蓝牙服务。通过蓝牙数据包，远程攻击者利用该漏洞获得敏感信息。,CVE-2012-6459
Opera 快捷方式处理错误漏洞,CNNVD-201301-019,2013-01-05,2013-01-05,中危,授权问题,Opera是挪威欧朋（Opera Software）公司所开发的一款Web浏览器，它支持多窗口浏览、可定制用户界面等。 Opera 12.10之前版本中存在漏洞。该漏洞源于程序会跟随由(1)IMG元素或(2)其他内联元素所引用的网络快捷方式进行互联网访问。通过特制的网站，远程攻击者利用该漏洞进行钓鱼攻击。,CVE-2012-6467
WordPress Xerte Online插件‘save.php’任意文件上传漏洞,CNNVD-201301-052,2013-01-05,2013-01-05,,代码注入,WordPress是WordPress软件基金会的一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。 WordPress中的Xerte Online插件中存在任意文件上传漏洞。攻击者利用该漏洞在受影响计算机中上传任意文件，导致在受影响应用程序上下文中执行任意代码。Xerte Online 0.32版本中存在漏洞，其他版本也可能受到影响。,null
Ruby on Rails ‘ctive Record’组件SQL注入漏洞,CNNVD-201301-062,2013-01-05,2019-08-09,高危,SQL注入,Ruby on Rails（Rails）是Rails核心团队开发维护的一套基于Ruby语言的开源Web应用框架，它是由大卫-海纳梅尔-韩森从美国37signals公司的项目管理工具Basecamp里分离出来的。 Ruby on Rails 3.0.18之前版本、3.1.9之前的3.1.x版本、3.2.10之前的3.2.x版本中的Active Record组件中存在SQL注入漏洞。通过利用某find_by_ method调用中非预期的数据类型的应用程序中的动态查找器的不正确行为，远程攻击者利用该漏洞执行任意SQL命令。,CVE-2012-6496
Ruby on Rail Authlogic gem 信息泄露漏洞,CNNVD-201301-063,2013-01-05,2023-05-22,高危,SQL注入,Ruby on Rails（Rails）是Rails核心团队开发维护的一套基于Ruby语言的开源Web应用框架，它是由大卫-海纳梅尔-韩森从美国37signals公司的项目管理工具Basecamp里分离出来的。 Ruby on Rails 3.2.10之前版本中的Authlogic gem中存在漏洞，该漏洞源于使用潜在的不安全find_by_id方法调用。通过在已知secret_token值的环境下特制的参数（如开源产品中的secret_token.rb值），远程攻击者利用该漏洞进行SQL注入攻击。,CVE-2012-6497
JBoss Enterprise Application Platform 安全漏洞,CNNVD-201301-065,2013-01-05,2013-01-07,中危,授权问题,Red Hat JBoss Enterprise Application Platform（EAP）是美国红帽（Red Hat）公司的一套开源、基于J2EE的中间件平台。该平台主要用于构建、部署和托管Java应用程序与服务。 JBoss Enterprise Application Platform (又名JBoss EAP或JBEAP)6.0.1之前版本中存在漏洞，该漏洞源于对Enterprise Java Beans (EJB)访问权使用基于角色的授权时，程序没有调用预期的授权模块，导致对JACC权限的申请被阻止。远程攻击者利用该漏洞获得访问到EJB的权限。,CVE-2012-4550
WordPress WP Photo Album Plus插件未明跨站脚本漏洞,CNNVD-201301-051,2013-01-05,2013-01-05,,跨站脚本,WordPress是WordPress软件基金会的一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。 WordPress中的WP Photo Album Plus插件中存在未明跨站脚本漏洞。攻击者利用该漏洞在受影响站点上下文中不知情用户浏览器上执行任意脚本代码，窃取基于cookie认证证书进而发起其他攻击。WP Photo Album Plus 4.8.11版本中存在漏洞，其他版本也可能受到影响。,null
Astium PBX ‘logon.php’多个SQL注入漏洞,CNNVD-201301-053,2013-01-05,2013-01-08,,SQL注入,Astium是网络电话交换机。 Astium PBX 2.1和早期版本中存在多个SQL注入漏洞，这些漏洞源于使用SQL查询之前应用程序没有正确验证用户提供的输入。攻击者利用这些漏洞控制应用程序，访问或修改数据或利用底层数据库中潜在的漏洞。,null
多个Asterisk产品栈溢出拒绝服务漏洞,CNNVD-201301-036,2013-01-05,2013-01-05,中危,授权问题,Digium Asterisk是美国Digium公司的一套开源的电话交换机（PBX）系统软件。该软件支持语音信箱、多方语音会议、交互式语音应答(IVR)等。 Asterisk Open Source 1.8.19.1之前的1.8.x版本、10.11.1之前的10.x版本、11.1.2之前的11.x版本；Certified Asterisk 1.8.11-cert10之前的1.8.11版本；Asterisk Digiumphones 10.11.1-digiumphones之前的10.x-digiumphones版本中存在多个栈消耗漏洞。通过TCP数据使用(1)SIP(2)HTTP或(3)XMPP协议，远程攻击者利用该漏洞导致拒绝服务（守护进程崩溃）。,CVE-2012-5976
