Name,Vuln ID,Published,Modified,Severity,Vuln Type,Vuln Descript,CVE ID
[vuln.sg] PowerArchiver PAISO.DLL 多个栈缓冲区溢出漏洞,CNNVD-200701-034,2007-01-05,2007-01-08,高危,授权问题,ConeXware PowerArchiver 2006 9.64.02的PAISO.DLL 1.7.3.0 (1.7.3 beta)中的(1)LoadTree和(2)ReadHeader函数存在多个栈缓冲区溢出漏洞。用户协助式攻击者可以借助一个特制的ISO文件，执行任意代码。该ISO文件包含数个内嵌的目录范围内的一个文件。,CVE-2007-0097
OpenBSD 'vga_pci.c'权限提升漏洞,CNNVD-200701-043,2007-01-05,2007-01-15,中危,授权问题,OpenBSD 3.9和4.0的wscons VGA制图驱动器中的sys/dev/pci/vga_pci.c存在权限提升漏洞。当内核遵照PCIAGP选项和非AGP驱动被使用时，本地用户可以借助向量，获得特权。该漏洞可能与agp_ioctl空指针引用有关。,CVE-2007-0085
lblog 'admin/db/newFolder/'密码破解漏洞,CNNVD-200701-025,2007-01-05,2007-01-15,低危,授权问题,lblog在web根目录下储存敏感信息而未赋予足够的访问限制，这使得远程攻击者可以借助一个对admin/db/newFolder/中的文件的直接请求，下载一个数据库。,CVE-2007-0077
Openforum 'openforum.mdb'权限许可和访问控制漏洞,CNNVD-200701-030,2007-01-05,2007-07-05,低危,授权问题,Openforum在web根下储存敏感信息而未赋予足够的访问限制，这使得远程攻击者可以借助一个对openforum.mdb的直接请求，下载一个包含用户密码的数据库。,CVE-2007-0076
openmedia 'page.php'多个目录遍历漏洞,CNNVD-200701-028,2007-01-05,2007-01-15,低危,路径遍历,openmedia中存在多个目录遍历漏洞。远程攻击者可以借助提交到page.php的(1)src参数或到search_form.php的(2)格式化参数中的..，来读取任意文件。,CVE-2007-0088
phpMyAdmin 'layout.inc.php'信息破解漏洞,CNNVD-200701-033,2007-01-05,2007-01-08,低危,授权问题,"phpMyAdmin 2.9.1.1远程攻击者可以借助一个对themes/darkblue_orange/layout.inc.php的直接请求, 获得敏感信息。该直接请求会在出错信息中显示安装路径。",CVE-2007-0095
"E-SMART CART ""productdetail.asp""处理远程SQL植入漏洞",CNNVD-200701-032,2007-01-05,2007-01-08,高危,SQL注入,E-SMARTCART 1.0版本的productdetail.asp中存在SQL注入漏洞。远程攻击者可以借助产品id参数，执行任意的SQL指令。,CVE-2007-0092
IMGallery 'Start.PHP' 任意文件上传漏洞,CNNVD-200701-038,2007-01-05,2007-01-15,低危,授权问题,IMGallery 2.5及之前版本中的users_adm/start1.php没有正确处理拥有多个扩展名的文件，这使得远程认证用户可以上传和运行任意的PHP脚本。,CVE-2007-0082
Microsoft Office Publisher .pub文件 任意代码执行漏洞,CNNVD-200802-200,2007-01-07,2008-09-05,超危,资源管理错误,"Microsoft Office Publisher存在未知漏洞，远程攻击者通过一个特制的.Pub文件执行任意代码，与不正确的""内存值""，包括""发布错误内存相关漏洞""相关。",CVE-2008-0102
Microsoft Office Publisher .pub 文件 内存破坏漏洞,CNNVD-200802-202,2007-01-07,2008-09-05,超危,代码注入,"Microsoft Office Publisher存在多个未知漏洞，远程攻击者利用一个特制的.pub 文件执行任意代码，也叫""Publisher 内存破坏漏洞""。",CVE-2008-0104
Coppermine Photo Gallery 'login.php' SQL注入漏洞,CNNVD-200701-061,2007-01-08,2007-01-11,中危,授权问题,Coppermine Photo Gallery 1.4.10及之前版本中存在静态代码注入漏洞。远程认证管理员可以借助输入到login.php的用户名，来执行任意的PHP代码。 该漏洞会被注入到security.log.php中的出错信息中，然后可以通过使用viewlog.php来访问它。,CVE-2007-0115
RI Blog 'Search.ASP' 跨站脚本攻击漏洞,CNNVD-200701-050,2007-01-08,2007-01-11,低危,跨站脚本,RI Blog 1.3版本的search.asp中存在跨站脚本攻击漏洞。远程攻击者可以借助Q参数，注入任意的web脚本或HTML。,CVE-2007-0121
Spine Administrative Section 跨站请求伪造漏洞,CNNVD-200701-064,2007-01-08,2007-01-15,低危,授权问题,SPINE存在跨站请求伪造漏洞。远程攻击者可以借助未明向量，以管理员的身份来执行未授权操作。,CVE-2007-0101
Cisco ACS Solution Engine CSAdmin服务存在栈缓冲区溢出漏洞,CNNVD-200701-065,2007-01-08,2007-01-15,超危,授权问题,Windows 4.1之前版本和ACS Solution Engine 4.1之前版本的Cisco安全访问控制服务器中的CSAdmin服务存在栈缓冲区溢出漏洞。远程攻击者可以借助一个特制的HTTP GET请求，执行任意代码。,CVE-2007-0105
CreateAuction 'Cats.ASP' SQL注入漏洞,CNNVD-200701-056,2007-01-08,2007-01-15,高危,SQL注入,createauction的cats.asp中存在SQL注入漏洞。远程攻击者可以借助catid参数，执行任意的SQL指令。,CVE-2007-0112
Sun Java System Content Delivery Server信息泄露漏洞,CNNVD-200701-051,2007-01-08,2007-01-14,低危,授权问题,Sun Java System Content Delivery Server可为移动用户提供可以下载的数据服务。 Sun Java System Content Delivery Server中的安全漏洞可能允许本地或远程非特权用户非授权访问受保护内容的详细信息。,CVE-2007-0114
Acrobat Reader多个远程溢出漏洞,CNNVD-200701-070,2007-01-08,2007-01-15,高危,授权问题,"Acrobat Reader是非常流行的PDF文件阅读器。 PDF格式将文档对象层次的根定义为""目录词典""，目录中包含有到对象的引用、构成文档内容的数据及其属性，以及定义如何向用户显示文档的指令。 当前的PDF规范中存在设计错误，如果引用了无效的页面树节点或对象的话，目录中恶意的Pages项设置或恶意的目录词典可能会出现非预期的情况，包括内存破坏、内存泄漏或拒绝服务。",CVE-2007-0103
Uber Uploader '.php'未限制文件上传漏洞,CNNVD-200701-057,2007-01-08,2007-01-11,低危,授权问题,Uber上传器4.2中存在未限制文件上传漏洞。远程攻击者可以通过用一个.phtml扩展名给这些文件进行命名，来上传和运行任意的PHP脚本。该命名过程会绕过.php扩展名检查，但是在某些服务器配置下仍具有可执行性。,CVE-2007-0123
Novell Access Manager Identity Server ‘IssueInstant’ 跨站脚本攻击漏洞,CNNVD-200701-058,2007-01-08,2007-01-15,低危,跨站脚本,Novell Access Manager Identity Server 3.0.0-1013之前版本中的nidp/idff/sso存在跨站脚本攻击漏洞。远程攻击者可以借助IssueInstant参数，注入任意的web脚本或HTML。该漏洞未能在出错信息中得到正确处理。,CVE-2007-0110
Microsoft XML Core Services竞争条件内存破坏漏洞,CNNVD-200701-063,2007-01-08,2009-03-04,超危,授权问题,Microsoft XML Core Services(MSXML)允许使用JScript、VBScript和Visual Studio 6.0的用户开发基于XML的应用，以与其他遵循XML 1.0标准的应用程序交互操作。Microsoft XML Core Services解析XML内容的方式中存在一个竞争条件错误。如果用户浏览的网页或HTML电子邮件包含有大量嵌套标签(10到1000个)，则在IFRAME中显示时JavaScript定时器会反复中断渲染进程，强制帧大约每50到100毫秒重载一次。成功利用此漏洞的攻击者可以完全控制受影响的系统。攻击者可随后安装程序；查看、更改或删除数据，或者创建拥有完全用户权限的新帐户。那些帐户被配置为拥有较少系统用户权限的用户比具有管理用户权限的用户受到的影响要小。,CVE-2007-0099
Coppermine Photo Gallery 'Albmgr.PHP' 多个SQL注入漏洞,CNNVD-200701-046,2007-01-08,2007-01-11,中危,SQL注入,"Coppermine Photo Gallery 1.4.10及之前版本中存在多个SQL注入漏洞。远程认证管理员可以借助提交到albmgr.php的(1)cat参数，usermgr.php的(2)gid参数，到db_ecard.php的(3)开始参数以及到未明文件的albumid参数,执行任意的SQL指令。该漏洞与(4)文件名到标题和(5)删除标题函数有关。",CVE-2007-0122
WordPress Charset Decoding SQL注入漏洞,CNNVD-200701-071,2007-01-08,2007-01-12,中危,SQL注入,当PHP mbstring被激活时，WordPress 2.0.6之前版本会在溢出SQL查询后对预备的字符设置进行解码，这使得远程攻击者可以借助多比特的字符设置，比如使用UTF-7，来绕过SQL注入保护方案和执行任意的SQL指令。,CVE-2007-0107
Resco Photo Viewer for PocketPC缓冲区溢出漏洞,CNNVD-200701-059,2007-01-08,2007-01-15,中危,授权问题,"Resco Photo Viewer for PocketPC 4.11和6.01中存在缓冲区溢出漏洞。当其在Windows Mobile 5.0, 2003和2003SE环境下运行的移动驱动程序中被使用时，远程攻击者可以借助一个特制的PNG图像，来执行任意代码。",CVE-2007-0111
intranet 'intranet.mdb' 权限许可和访问控制漏洞,CNNVD-200701-049,2007-01-08,2007-01-11,低危,授权问题,Digger Solutions Intranet Open Source(IOS)在web根下储存敏感信息而未赋予足够的访问限制，这使得远程攻击者可以借助一个对data/intranet.mdb的直接请求，下载一个包含密码的数据库。,CVE-2007-0116
Opera Software Opera createSVGTransformFromMatrix 代码注入漏洞,CNNVD-200701-062,2007-01-08,2007-11-12,高危,代码注入,Opera 9.10之前版本中的Javascript SVG支持没有正确的验证createSVGTransformFromMatrix请求中的对象种类，这使得远程攻击者可以借助JavaScript代码，来执行任意代码。该JavaScript代码会在一个请求中使用一个无效的对象。该请求会造成受控制的指针在虚拟函数呼叫中被引用。,CVE-2007-0127
Microsoft Publisher文件解析多个内存破坏漏洞,CNNVD-200701-054,2007-01-08,2007-01-15,高危,授权问题,Publisher是微软Office办公软件套件中用于创建、个性化和共享各种出版物和营销材料的工具。 Publisher在将Publisher文件加载到内存时没有正确地验证应用程序数据，在打开特制的Publisher文件时没有验证内存索引值。如果用户受骗打开了恶意.pub文件的话，就可能触发内存破坏，导致执行任意指令。,CVE-2007-0102
EditTag Plain Parameter 多个跨站脚本攻击漏洞,CNNVD-200701-052,2007-01-08,2007-01-11,低危,跨站脚本,"EditTag 1.2版本中存在多个跨站攻击漏洞。远程攻击者可以借助提交到(1)mkpw_mp.cgi,(2)mkpw.pl或(3)mkpw.cgi的plain参数，注入任意的web脚本或HTML。",CVE-2007-0119
Apple DiskManagement Framework BOM 本地特权提升漏洞,CNNVD-200701-055,2007-01-08,2007-01-11,高危,授权问题,Mac OS X 10.4.8平台上的DiskManagement.framework 92.29中的磁盘管理工具没有正确的验证Bill of Materials(BOM)文件，这使得攻击者可以借助/Library/Receipts/下的一个BOM文件，来获得特权。一旦执行一个diskutil许可修复操作，就会触发任意文件许可更改。,CVE-2007-0117
Wordpress 跨站脚本攻击漏洞,CNNVD-200701-053,2007-01-08,2007-01-15,中危,跨站脚本,WordPress 2.0.6之前的版本中的跨站请求伪造保护方案存在跨站脚本攻击漏洞。远程攻击者可以借助一个带有URL变量名中的一个无效的标识符和引号符或HTML标签的跨站请求伪造攻击，来注入任意的web脚本或HTML。当WordPress生成一个新的链接来验证该请求时，该漏洞未能得到正确的处理。,CVE-2007-0106
Opera Software Define Huffman Table 缓冲区溢出漏洞,CNNVD-200701-048,2007-01-08,2007-11-12,高危,授权问题,Opera 9.02版本中存在堆缓冲区溢出漏洞。远程攻击者可以借助一个JPEG文件，执行任意代码。该JPEG文件拥有Define Huffman Table (DHT)标记中的一个无效的索引bytes号。,CVE-2007-0126
Novell Client 'NWGINA.DLL' User Profile安全绕过漏洞,CNNVD-200701-067,2007-01-08,2007-01-15,低危,授权问题,运行在Windows 2000/XP/2003环境下的Novell Client 4.91 SP3中的nwgina.dll没有在终端服务器或Citrix会话中删除用户简介，这使得远程认证用户可以调用预备的用户简介。,CVE-2007-0108
Perforce 任意文件重写漏洞,CNNVD-200701-069,2007-01-08,2007-01-15,低危,授权问题,Perforce客户端没有限制对文件的设置(一旦接到来自服务器的请求就对文件进行重写)，这使得远程攻击者可以通过修改服务器上的客户端配置文件或操控一个恶意的服务器，来重写任意文件。,CVE-2007-0100
Packeteer PacketShaper多个缓冲区溢出拒绝服务漏洞,CNNVD-200701-047,2007-01-08,2007-01-15,低危,授权问题,PacketShaper可以为服务供应商提供重要的IP带宽供应与管理解决方案。 PacketShaper在处理超长畸形的用户请求时存在缓冲区溢出漏洞，远程攻击者可能利用此漏洞导致服务器崩溃重启。如果向PacketShaper发送了带有超长参数(大约1500字节)的有效命令的话，就可能触发缓冲区溢出，导致拒绝服务。watchdog定时器会要求系统重启，这个过程大约需要30秒。这时如果没有设置bypass机制的话，服务就会中断。,CVE-2007-0113
Acunetix Web 远程拒绝服务漏洞,CNNVD-200701-060,2007-01-08,2007-01-31,低危,其他,Acunetix Web漏洞扫描器(WVS) 4.0 Build 20060717及之前版本存在拒绝服务漏洞，远程攻击者可以借助多个包含内容-长度值的HTTP请求，来引起拒绝服务攻击(应用程序崩溃)。,CVE-2007-0120
Drupal Page Caching 未明漏洞,CNNVD-200701-072,2007-01-08,2007-01-11,低危,授权问题,Drupal 4.6.11之前版本和4.7.5之前的4.7版本中存在未明漏洞。当MySQL被使用时，远程认证用户借助未明向量，对页高速缓冲存储器进行投毒，从而引起拒绝服务攻击。这会触发对既存网页的错误的404 HTTP出错响应。,CVE-2007-0124
Microsoft Publisher文件解析多个内存破坏漏洞,CNNVD-200701-044,2007-01-08,2007-08-07,高危,授权问题,Publisher是微软Office办公软件套件中用于创建、个性化和共享各种出版物和营销材料的工具。 Publisher在将Publisher文件加载到内存时没有正确地验证应用程序数据，在打开特制的Publisher文件时没有验证内存索引值。如果用户受骗打开了恶意.pub文件的话，就可能触发内存破坏，导致执行任意指令。,CVE-2007-0104
"WordPress ""wp-login.php"" 信息泄露漏洞",CNNVD-200701-066,2007-01-08,2007-01-15,高危,授权问题,WordPress 2.0.5及之前版本中的wp-login.php会根据用户是否存在而生成不同的错误信息，这使得远程攻击者可以获得敏感信息和便利暴力破解攻击。,CVE-2007-0109
