Name,Vuln ID,Published,Modified,Severity,Vuln Type,Vuln Descript,CVE ID
e107 username参数SQL注入漏洞,CNNVD-201201-037,2012-01-05,2012-01-05,高危,SQL注入,e107是e107团队开发的的一套开源、免费且基于PHP和MySQL的内容管理系统（CMS）。该系统支持多种插件和外观主题，可作为个人博客、讨论社区、档案资料库等。 e107 0.7.2及1.0.0之前版本的usersettings.php中存在SQL注入漏洞。远程攻击者可借助username参数执行任意SQL命令。,CVE-2011-4921
Movable Type MailForm插件跨站脚本漏洞,CNNVD-201201-035,2012-01-05,2012-01-05,中危,跨站脚本,Six Apart Movable Type（MT）是美国Six Apart公司的一套博客（blog）系统。 Movable Type的MailForm插件1.20之前版本中存在跨站脚本漏洞。远程攻击者可借助未明向量注入任意web脚本或HTML。,CVE-2007-6751
GNU C Library 数字错误漏洞,CNNVD-201201-083,2012-01-05,2023-04-23,中危,数字错误,GNU C Library（glibc，libc6）是一种按照LGPL许可协议发布的开源免费的C语言编译程序。 glibc 2.15之前的版本中的‘__tzfile_read’函数中存在数字错误漏洞。上下文相关的攻击者可通过特制的时区（TZ）文件（如使用vsftpd）利用该漏洞造成拒绝服务（崩溃），也可能执行任意代码。,CVE-2009-5029
e107多个跨站脚本漏洞,CNNVD-201201-036,2012-01-05,2012-01-05,中危,跨站脚本,e107是e107团队开发的的一套开源、免费且基于PHP和MySQL的内容管理系统（CMS）。该系统支持多种插件和外观主题，可作为个人博客、讨论社区、档案资料库等。 e107 0.7.26及1.0.0之前的其他版本中存在多个跨站脚本漏洞。远程攻击者可借助(1) e107_images/thumb.php或者(2) rate.php，(3)e107_admin/users.php的resend_name参数，以及(4)用户签名的link BBCode的URL中注入任意web脚本或HTML。,CVE-2011-4920
Elitecore Technologies Cyberoam UTM ‘tableid’参数SQL注入漏洞,CNNVD-201201-039,2012-01-05,2012-01-05,中危,SQL注入,Elitecore Technologies Cyberoam UTM 10.01.2 build 059之前版本的corporate/Controller中存在SQL注入漏洞。远程认证管理员可借助tableid参数执行任意SQL命令。,CVE-2011-5050
Apache ActiveMQ 资源管理错误漏洞,CNNVD-201201-055,2012-01-06,2019-02-28,中危,资源管理错误,Apache ActiveMQ是美国Apache软件基金会的一套开源的消息中间件，它支持Java消息服务、集群、Spring Framework等。 Apache ActiveMQ 5.6.0之前版本中存在漏洞。远程攻击者可以通过发送多个openwire failover:tcp:// 连接请求导致拒绝服务。,CVE-2011-4905
Apache Tomcat 资源管理错误漏洞,CNNVD-201201-056,2012-01-09,2012-01-09,中危,资源管理错误,"Apache Apache Tomcat是美国阿帕奇（Apache）软件基金会下属的Jakarta项目的一款轻量级Web应用服务器，它主要用于开发和调试JSP程序，适用于中小型系统。 Apache Tomcat 5.5.35之前版本,6.0.35之前的6.x版本以及7.0.23之前的7.x版本中存在漏洞，该漏洞源于在没有限制触发预测哈希冲突的情况下为形式参数计算哈希值。远程攻击者可以通过发送多个特制参数导致拒绝服务。",CVE-2011-4858
OpenSSL资源管理错误漏洞,CNNVD-201201-062,2012-01-10,2022-02-18,中危,资源管理错误,OpenSSL是OpenSSL团队开发的一个开源的能够实现安全套接层（SSL v2/v3）和安全传输层（TLS v1）协议的通用加密库，它支持多种加密算法，包括对称密码、哈希算法、安全散列算法等。 OpenSSL 1.0.0f之前版本中存在漏洞，该漏洞源于GOST ENGINE不能为GOST分组密码正确处理无效的参数。远程攻击者可以借助来自TLS客户端的特制数据导致拒绝服务（守护进程崩溃）。,CVE-2012-0027
OpenSSL资源管理错误漏洞,CNNVD-201201-061,2012-01-10,2022-02-18,中危,资源管理错误,OpenSSL是OpenSSL团队开发的一个开源的能够实现安全套接层（SSL v2/v3）和安全传输层（TLS v1）协议的通用加密库，它支持多种加密算法，包括对称密码、哈希算法、安全散列算法等。 OpenSSL 0.9.8s之前版本以及1.0.0f之前的1.x版本中存在漏洞，该漏洞源于Server Gated Cryptography (SGC) 实现不能正确处理握手重启。远程攻击者可以借助未明向量导致拒绝服务。,CVE-2011-4619
OpenSSL加密问题漏洞,CNNVD-201201-059,2012-01-10,2022-02-18,中危,加密问题,OpenSSL是OpenSSL团队开发的一个开源的能够实现安全套接层（SSL v2/v3）和安全传输层（TLS v1）协议的通用加密库，它支持多种加密算法，包括对称密码、哈希算法、安全散列算法等。 OpenSSL 0.9.8s之前版本以及1.0.0f之前的1.x版本中存在漏洞，该漏洞源于SSL 3.0实现不能正确的为分组密码填充初始化数据结构。远程攻击者可以通过解密由SSL对等发送的padding数据获取敏感信息。,CVE-2011-4576
OpenSSL资源管理错误漏洞,CNNVD-201201-060,2012-01-10,2022-02-18,中危,资源管理错误,OpenSSL是OpenSSL团队开发的一个开源的能够实现安全套接层（SSL v2/v3）和安全传输层（TLS v1）协议的通用加密库，它支持多种加密算法，包括对称密码、哈希算法、安全散列算法等。 OpenSSL 0.9.8s之前版本以及1.0.0f之前的1.x版本中存在漏洞。当RFC 3779支持开启的时候，远程攻击者可以借助含有与(1) IP地址块或(2) Autonomous System (AS)标识符有关的扩展数据的X.509证书，导致拒绝服务（断言失败）。,CVE-2011-4577
OpenSSL加密问题漏洞,CNNVD-201201-057,2012-01-10,2022-02-18,中危,加密问题,OpenSSL是OpenSSL团队开发的一个开源的能够实现安全套接层（SSL v2/v3）和安全传输层（TLS v1）协议的通用加密库，它支持多种加密算法，包括对称密码、哈希算法、安全散列算法等。 OpenSSL 0.9.8s之前版本以及1.0.0f之前的1.x版本中存在漏洞，该漏洞源于DTLS实现仅在某些填充有效的时候执行MAC检查。远程攻击者可以借助填充oracle攻击重现明文。,CVE-2011-4108
OpenSSL资源管理错误漏洞,CNNVD-201201-058,2012-01-10,2019-08-29,中危,资源管理错误,OpenSSL是OpenSSL团队开发的一个开源的能够实现安全套接层（SSL v2/v3）和安全传输层（TLS v1）协议的通用加密库，它支持多种加密算法，包括对称密码、哈希算法、安全散列算法等。 OpenSSL 0.9.8s之前的0.9.8版本中存在重复释放漏洞。当X509_V_FLAG_POLICY_CHECK启用的时候，远程攻击者可以通过触发政策检查的失效产生未明的影响。,CVE-2011-4109
Apache Struts 权限许可和访问控制问题漏洞,CNNVD-201201-078,2012-01-11,2019-08-15,中危,权限许可和访问控制问题,Apache Struts是美国阿帕奇（Apache）软件基金会的一个开源项目，是一套用于创建企业级Java Web应用的开源MVC框架，主要提供两个版本框架产品，Struts 1和Struts 2。 Apache Struts2 2.3.1.2及之前版本和2.3.19版本至2.3.23版本中存在权限许可和访问控制问题漏洞。该漏洞源于网络系统或产品缺乏有效的权限许可和访问控制措施。,CVE-2011-5057
Siemens Automation License Manager ‘almaxcx.dll’绝对路径遍历漏洞,CNNVD-201201-082,2012-01-11,2012-01-11,高危,路径遍历,Siemens Automation License Manager (ALM) 2.0至5.1+SP1+Upd2版本中的图形用户界面中almaxcx.dll的ALMListView.ALMListCtrl ActiveX控件中存在绝对路径遍历漏洞。远程攻击者可利用该漏洞借助Save方法重写任意文件。,CVE-2011-4532
Apache Struts 输入验证漏洞,CNNVD-201201-074,2012-01-11,2014-05-05,超危,授权问题,Apache Struts是美国阿帕奇（Apache）软件基金会负责维护的一个开源项目，是一套用于创建企业级Java Web应用的开源MVC框架，主要提供两个版本框架产品，Struts 1和Struts 2。 Apache Struts2 2.2.3.1之前版本中的ExceptionDelegator组件的翻译参数值中存在漏洞。当OGNL表达式在异常处理某些不匹配数据类型的属性时，远程攻击者可借助特制参数执行任意Java代码。,CVE-2012-0391
Siemens Automation License Manager输入验证漏洞,CNNVD-201201-080,2012-01-11,2012-01-11,中危,授权问题,Siemens Automation License Manager (ALM) 4.0至5.1+SP1+Upd1版本中存在漏洞，该漏洞源于未正确复制包含客户端的字段。远程攻击者可利用该漏洞借助超长字段导致拒绝服务（异常和守护进程崩溃），该漏洞已在(1) open_session->workstation->NAME或者(2) grant->VERSION函数中被证实。,CVE-2011-4530
MediaWiki 权限许可和访问控制问题漏洞,CNNVD-201201-071,2012-01-11,2021-04-22,中危,权限许可和访问控制问题,"MediaWiki是美国维基媒体（Wikimedia）基金会和MediaWiki志愿者共同开发维护的一套自由免费的基于网络的Wiki引擎，它可用于部署内部的知识管理和内容管理系统。 MediaWiki 1.17.1之前版本中存在漏洞，该漏洞源于在处理action=ajax请求之前未检查读取权限。远程攻击者可利用该漏洞通过(1)利用SpecialUpload::ajaxGetExistsWarning函数或者通过(2) 利用扩展获取敏感信息，正如CategoryTree, ExtTab和InlineEditor扩展证明的。",CVE-2011-4361
GnuTLS加密问题漏洞,CNNVD-201201-064,2012-01-11,2012-01-11,中危,加密问题,GnuTLS是比利时Nikos Mavrogiannopoulos和瑞典Simon Josefsson软件开发者共同研发的一个免费的用于实现SSL、TLS和DTLS协议的安全通信库。 GnuTLS 3.0.10及之前版本中存在漏洞，DTLS实现在填充长度和密文尺寸之间存在特殊关系时，将执行某个错误操作代码。远程攻击者可利用该漏洞借助定时的单通道攻击恢复部分未加密文件。,CVE-2012-0390
WordPress跨站脚本漏洞,CNNVD-201201-063,2012-01-11,2021-07-27,中危,跨站脚本,"WordPress是WordPress软件基金会的一套使用PHP语言开发的博客平台。该平台支持在PHP和MySQL的服务器上架设个人博客网站。 WordPress 3.3.1之前的3.3.x版本的wp-comments-post.php中存在跨站脚本攻击漏洞。当使用Internet Explorer时，远程攻击者可利用该漏洞借助POST操作中的查询字符串注入任意web脚本或者HTML，该操作不能通过""Duplicate comment detected""功能被正确处理。",CVE-2012-0287
super ‘Error()’本地权限提升漏洞,CNNVD-201201-084,2012-01-11,2012-01-11,中危,授权问题,"super中存在漏洞，该漏洞源于""Error()"" 函数 (error.c)中的边界错误。恶意本地用户可利用该漏洞提升权限，通过执行超长的命令行参数来导致基于堆栈的缓冲区溢出。3.30.0版本中存在该漏洞，其他版本中也可能受到影响。",CVE-2011-2776
Siemens Automation License Manager输入验证漏洞,CNNVD-201201-081,2012-01-11,2012-01-11,中危,授权问题,Siemens Automation License Manager (ALM) 4.0至5.1+SP1+Upd1版本中存在漏洞。远程攻击者可利用该漏洞借助(1) get_target_ocx_param或者(2) send_target_ocx_param命令中的特制内容导致拒绝服务（空指针解引用进而守护进程崩溃）。,CVE-2011-4531
Wi-Fi Protected Setup信息泄露漏洞,CNNVD-201201-065,2012-01-11,2012-01-11,中危,授权问题,"Wi-Fi Protected Setup (WPS)协议在使用""external registrar""认证方法时存在漏洞，该漏洞源于未正确通知客户失败的PIN认证。远程攻击者可利用该漏洞泄露PIN值进而泄露Wi-Fi网络密码，或者通过读取EAP-NACK信息重新配置访问点。",CVE-2011-5053
Google Chrome资源管理错误漏洞,CNNVD-201201-068,2012-01-11,2020-05-08,中危,资源管理错误,Google Chrome是美国谷歌（Google）公司开发的一款Web浏览器。 Google Chrome 16.0.912.75版本中存在释放后使用漏洞。远程攻击者可借助与动画帧有关的向量导致拒绝服务，也可能存在其他未明的影响。,CVE-2011-3921
Apache Struts ‘CookieInterceptor’组件权限许可和访问控制问题漏洞,CNNVD-201201-075,2012-01-11,2021-01-18,高危,权限许可和访问控制问题,Apache Struts是美国阿帕奇（Apache）软件基金会负责维护的一个开源项目，是一套用于创建企业级Java Web应用的开源MVC框架，主要提供两个版本框架产品，Struts 1和Struts 2。 Apache Struts2 2.3.1.1之前版本中的CookieInterceptor组件中存在漏洞，该漏洞源于未能使用parameter-name白名单。远程攻击者可利用该漏洞借助特制的HTTP Cookie头执行任意命令，该头通过static方法触发Java代码执行。,CVE-2012-0392
libxml2缓冲区错误漏洞,CNNVD-201201-067,2012-01-11,2020-05-08,中危,缓冲区错误,Libxml2是GNOME项目组所研发的一个基于C语言的用来解析XML文档的函数库，它支持多种编码格式、Xpath解析、Well-formed和valid验证等。 libxml2中存在基于栈的缓冲区溢出漏洞。远程攻击者可借助未知向量导致拒绝服务，也可能存在其他未明影响。该漏洞已在Google Chrome 16.0.912.75之前版本中被证实。,CVE-2011-3919
Siemens Automation License Manager缓冲区溢出漏洞,CNNVD-201201-079,2012-01-11,2012-01-11,高危,授权问题,Siemens Automation License Manager (ALM) 4.0至5.1+SP1+Upd1版本中存在多个缓冲区溢出漏洞。远程攻击者可借助_licensekey命令中的超长serialid字段执行任意代码，该漏洞已在(1) check_licensekey或者(2) read_licensekey命令中被证实。,CVE-2011-4529
Apache Struts ‘ParameterInterceptor’组件权限许可和访问控制漏洞,CNNVD-201201-076,2012-01-11,2014-05-05,中危,授权问题,Apache Struts是美国阿帕奇（Apache）软件基金会负责维护的一个开源项目，是一套用于创建企业级Java Web应用的开源MVC框架，主要提供两个版本框架产品，Struts 1和Struts 2。 Apache Struts2 2.3.1.1之前版本中的ParameterInterceptor组件中存在漏洞，该漏洞源于未能阻止访问公共构造函数。远程攻击者可借助触发创建Java对象的特制参数重写任意文件。,CVE-2012-0393
MediaWiki权限许可和访问控制问题漏洞,CNNVD-201201-070,2012-01-11,2021-04-22,中危,信息泄露,MediaWiki是美国维基媒体（Wikimedia）基金会和MediaWiki志愿者共同开发维护的一套自由免费的基于网络的Wiki引擎，它可用于部署内部的知识管理和内容管理系统。 MediaWiki 1.17.1之前版本中存在漏洞。远程攻击者可借助一系列涉及（1）curid或（2）oldid参数的请求获取限制页面的标题。,CVE-2011-4360
HP LaserJet 信息泄露漏洞,CNNVD-201201-085,2012-01-11,2012-01-11,高危,信息泄露,HP LaserJet 是美国惠普公司推出的激光打印机系列产品。 HP LaserJet多个型号的HP-ChaiSOE/1.0 web服务中存在目录遍历漏洞。攻击者可利用该漏洞绕过某些安全限制，获得对一些敏感文件的访问权。HP LaserJet P3015 07.080.3之前版本，LaserJet 4650 07.006.0版本和LaserJet 2430 08.113.0_I35128版本中存在该漏洞。,CVE-2011-4785
MaraDNS输入验证错误漏洞,CNNVD-201201-073,2012-01-11,2020-08-17,低危,资源管理错误,MaraDNS是美国软件开发者Sam Trenholme所研发的一款安全的DNS服务器。 MaraDNS至2.0.04版本中的授权服务器估算DNS数据的哈希值时存在漏洞，该漏洞源于未限制可预测触发哈希碰撞。本地用户可借助zone字段中的特制记录导致拒绝服务（CPU消耗）。,CVE-2011-5056
Apache Struts ‘DebuggingInterceptor’组件代码注入漏洞,CNNVD-201201-077,2012-01-11,2021-01-08,中危,代码注入,Apache Struts是美国阿帕奇（Apache）软件基金会负责维护的一个开源项目，是一套用于创建企业级Java Web应用的开源MVC框架，主要提供两个版本框架产品，Struts 1和Struts 2。 Apache Struts2 2.3.1.1之前版本中的DebuggingInterceptor组件中存在漏洞。当使用开发模式时，远程攻击者可利用该漏洞借助未明向量执行任意命令。,CVE-2012-0394
kcheckpass pam_start函数授权问题漏洞,CNNVD-201201-066,2012-01-11,2012-01-11,中危,授权问题,kcheckpass中存在漏洞，该漏洞源于kcheckpass经常在setuid环境中向pam_start函数传递用户提供的论证。本地用户可利用该漏洞调用任意配置PAM栈，可能借助任意有效PAM服务器名称触发无意识的副作用。,CVE-2011-5054
Google Chrome缓冲区错误漏洞,CNNVD-201201-069,2012-01-11,2020-05-08,中危,缓冲区错误,Google Chrome是美国谷歌（Google）公司开发的一款Web浏览器。 Google Chrome 16.0.912.75之前版本中存在基于栈的缓冲区溢出漏洞。远程攻击者可借助与字形处理有关的向量导致拒绝服务，也可能存在其他的未明影响。,CVE-2011-3922
MaraDNS输入验证漏洞,CNNVD-201201-072,2012-01-11,2012-01-11,中危,授权问题,MaraDNS是美国软件开发者Sam Trenholme所研发的一款安全的DNS服务器。 MaraDNS 1.3.07.12至1.4.08版本估算DNS数据的哈希值时存在漏洞，该漏洞源于未限制可预测触发哈希碰撞。远程攻击者可利用该漏洞通过发送带有Recursion Desired (RD)单位的许多特制查询导致拒绝服务（CPU消耗）。,CVE-2011-5055
Adobe Acrobat/Reader任意代码执行漏洞,CNNVD-201201-107,2012-01-13,2022-06-06,超危,缓冲区错误,Adobe Reader和Acrobat都是美国奥多比（Adobe）公司的产品。Adobe Reader是一款免费的PDF文件阅读器，Acrobat是一款PDF文件编辑和转换工具。 Adobe Acrobat和Reader中存在漏洞。攻击者可利用该漏洞在Windows和Mac OS X中借助未明向量执行任意代码或者导致拒绝服务（内存损坏）。,CVE-2011-4372
HP Easy Printer Care Software ‘HPTicketMgr.dll’安全漏洞,CNNVD-201201-140,2012-01-13,2019-10-17,高危,代码注入,HP Easy Printer Care Software 2.5及之前版本的HPTicketMgr.dll的某个ActiveX控件中存在漏洞。远程攻击者可利用该漏洞借助未明向量下载任意程序到客户机上，并执行这个程序。,CVE-2011-4786
Microsoft DirectX DirectShow Filters远程代码执行漏洞,CNNVD-201201-111,2012-01-13,2020-09-29,超危,授权问题,Microsoft Windows是美国微软（Microsoft）公司发布的一系列操作系统。Microsoft DirectX DirectShow Filters可提供一组默认管理器。 Microsoft Windows DirectX DirectShow Filters在处理畸形视频文件时存在内存破坏漏洞。攻击者可利用此漏洞通过诱使用户处理恶意文件允许远程代码执行。,CVE-2012-0004
Microsoft Windows ‘Windows Packager’配置任意代码执行漏洞,CNNVD-201201-115,2012-01-13,2020-09-29,超危,其他,"Microsoft Windows是美国微软（Microsoft）公司发布的一系列操作系统。 Microsoft Windows多个版本的Windows Packager配置中存在黑名单不完全漏洞。攻击者利用该漏洞借助特制的ClickOnce应用程序在Microsoft Office文档和相关的应用程序文件中执行任意代码，又名“编译执行漏洞”。Microsoft Windows XP SP2 和 SP3, Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2, R2, and R2 SP1, 以及Windows 7 Gold and SP1中存在该漏洞。",CVE-2012-0013
Microsoft Windows Object Packager远程代码执行漏洞,CNNVD-201201-114,2012-01-13,2019-02-27,超危,其他,Microsoft Windows是美国微软（Microsoft）公司发布的一系列操作系统。Object Packager是用来创建可插入到文件中的软件包的工具。 Microsoft Windows Object Packager的注册和使用方式中存在远程代码执行漏洞。攻击者可利用该漏洞诱使用户打开包含远程WebDAV或SMB共享上内嵌打包对象的.pub文件，加载可执行文件packager.exe。成功利用此漏洞的攻击者可完全控制受影响系统。,CVE-2012-0009
Linux Kernel ‘igmp_heard_query’ 资源管理错误漏洞,CNNVD-201201-132,2012-01-13,2020-07-31,高危,数字错误,Linux kernel是美国Linux基金会发布的开源操作系统Linux所使用的内核。NFSv4 implementation是其中的一个分布式文件系统协议。 Linux kernel 3.2.1之前版本中的net/ipv4/igmp.c中的igmp_heard_query函数中存在漏洞。远程攻击者可利用该漏洞借助IGMP数据包导致拒绝服务（divide-by-zero错误或者死机）。,CVE-2012-0207
HP Easy Printer Care Software ‘HPTicketMgr.dll’安全漏洞,CNNVD-201201-139,2012-01-13,2019-10-17,高危,代码注入,HP Easy Printer Care Software 2.5及之前版本的HPTicketMgr.dll的某个ActiveX控件中存在漏洞。远程攻击者可利用该漏洞借助未明向量下载任意程序到客户机上，并执行这个程序。,CVE-2011-4787
Microsoft Windows Media Player ‘winmm.dll’ MIDI文件解析远程代码执行漏洞,CNNVD-201201-110,2012-01-13,2020-09-29,超危,授权问题,Microsoft Windows是美国微软（Microsoft）公司发布的一系列操作系统。Windows Media Player是系统的多媒体播放组件。 WMP在处理畸形结构的MIDI数据时存在内存破坏漏洞。远程攻击者可利用该漏洞通过诱使用户访问恶意网页控制用户系统。,CVE-2012-0003
TrouSerS 拒绝服务漏洞,CNNVD-201211-478,2012-01-13,2020-08-18,中危,缓冲区错误,Trousers是开源TCG软件栈。tcsd是登录TPM设备驱动程序的唯一入口。 TrouSerS 0.3.10之前版本中的tcsd中存在漏洞。远程攻击者利用该漏洞通过在TCP包传送到端口30003中的type_offset值，导致拒绝服务（守护进程崩溃）。,CVE-2012-0698
Google Chrome安全漏洞,CNNVD-201201-138,2012-01-13,2012-01-16,中危,授权问题,"Google Chrome是美国谷歌（Google）公司开发的一款Web浏览器。 基于Acer AC700, Samsung Series 5, 和 Cr-48 Chromebook平台的Google Chrome 17.0.963.27之前版本中存在多个未明安全漏洞。攻击者可利用这些漏洞产生未明的影响进而导致向量攻击。",CVE-2012-0695
3S CoDeSys ‘CmbWebserver.dll’模块权限许可和访问控制漏洞,CNNVD-201201-116,2012-01-13,2012-01-13,中危,授权问题,3S CoDeSys 3.4 SP4 Patch 2 控制服务的CmbWebserver.dll模块中存在漏洞。远程攻击者可利用该漏洞在HTTP GET请求时，借助\ (反斜杠) 字符指定一个不存在的目录，从而在web根目录下创建任意目录。,CVE-2011-5058
Adobe Acrobat/Reader任意代码执行漏洞,CNNVD-201201-106,2012-01-13,2022-10-08,超危,缓冲区错误,Adobe Reader和Acrobat都是美国奥多比（Adobe）公司的产品。Adobe Reader是一款免费的PDF文件阅读器，Acrobat是一款PDF文件编辑和转换工具。 Adobe Acrobat和Reader中存在漏洞。攻击者可利用该漏洞在Windows和Mac OS X中借助未明向量执行任意代码或者导致拒绝服务（堆内存损坏）。,CVE-2011-4371
Adobe Acrobat/Reader任意代码执行漏洞,CNNVD-201201-108,2012-01-13,2022-06-06,超危,缓冲区错误,Adobe Reader和Acrobat都是美国奥多比（Adobe）公司的产品。Adobe Reader是一款免费的PDF文件阅读器，Acrobat是一款PDF文件编辑和转换工具。 Adobe Acrobat和Reader中存在漏洞。攻击者可利用该漏洞在Windows和Mac OS X中借助未明向量执行任意代码或者导致拒绝服务（内存损坏）。,CVE-2011-4373
