Name,Vuln ID,Published,Modified,Severity,Vuln Type,Vuln Descript,CVE ID
IBM DB2 libdb2.so本地缓冲区溢出漏洞,CNNVD-200512-797,2005-01-05,2007-10-09,高危,授权问题,IBM DB2是美国IBM公司的一套关系型数据库管理系统。该系统的执行环境主要有UNIX、Linux、IBM i、z/OS以及Windows服务器版本。 IBM DB2提供的ibdb2.so.1库存在缓冲区溢出问题，本地攻击者可以利用这个漏洞以root用户权限在系统上执行任意指令。 此漏洞可分为两个问题，第一当libdb2.so被装载时它读取DBLPORT环境变量，然后拷贝值到.bss段的缓冲区中，缓冲区会溢出，通过提供一个超长的DB2LPORT环境变量会填充libdb2.so.1库的.bss段的db2MLNPort_name缓冲区，然后溢出到db2node_name buffer到instprof_path缓冲区，然后进入instance_path缓冲区，最后到install_path缓冲区。第二个问题是当sqloInstancePath()读取install_path时，可以覆盖sqloGetInstancePath()函数的本地堆栈缓冲区。 精心构建提交数据可能获得root用户权限，如db2cacpy是setuid root属性安装，程序装载此库并调用sqloInstancePath()溢出缓冲区。,CVE-2005-4864
IBM DB2 SATADMIN.SATENCRYPT远程缓冲区溢出漏洞,CNNVD-200512-998,2005-01-05,2007-10-09,中危,授权问题,IBM DB2是美国IBM公司的一套关系型数据库管理系统。该系统的执行环境主要有UNIX、Linux、IBM i、z/OS以及Windows服务器版本。 IBM DB2 SATENCRYPT函数存在缓冲区溢出问题，远程攻击者可以利用这个漏洞可能以进程权限在系统上执行任意指令。 当IBM DB2数据库服务程序配置用于Satellite管理(Satellite Administration)时使用多个SQL函数，其中SATENCRYPT函数存在一个缓冲区溢出。 在SATADMIN机制中SATENCRYPT函数由db2prom.dll导出，其中一个子函数建立40字节的缓冲区，用户提供的数据会循环的拷贝直到NULL终止符，通过传递超过40字节的参数可溢出缓冲区，精心构建提交数据可能以进程权限在系统上执行任意指令。 默认情况下，PUBLIC权限不能执行此函数。,CVE-2005-4867
IBM DB2 db2fmp处理本地拒绝服务漏洞,CNNVD-200511-162,2005-01-05,2006-06-12,低危,其他,"IBM DB2是美国IBM公司的一套关系型数据库管理系统。该系统的执行环境主要有UNIX、Linux、IBM i、z/OS以及Windows服务器版本。IBM DB2 Content Manager 8.2补丁包10以前的版本中b2fmp存在漏洞，这会允许本地用户通过导入一个被破坏的EXCEL文件来实现DOS攻击，又名""CORRUPTED EXEL FILE WILL CAUSE TEXT SEARCH PROCESS LOOPING.""",CVE-2005-3568
IBM DB2 call远程缓冲区溢出漏洞,CNNVD-200512-798,2005-01-05,2007-10-09,高危,授权问题,"IBM DB2是美国IBM公司的一套关系型数据库管理系统。该系统的执行环境主要有UNIX、Linux、IBM i、z/OS以及Windows服务器版本。 IBM DB2使用""call""时存在缓冲区溢出问题，远程攻击者可以利用这个漏洞以进程权限在系统上执行任意指令。 DB2可以直接装载库并执行函数： call libname!function 通过传递超长库名字可溢出堆栈缓冲区，并覆盖返回地址，允许攻击者提升权限。 注意如果攻击者可以在系统上放置任意程序，就不需要利用这个溢出，只要建立一个库并导出不接收参数的函数即可。 另外""CREATE WRAPPERS""使用""call""相同的代码。",CVE-2005-4865
IBM DB2 XML函数文件建立漏洞,CNNVD-200512-657,2005-01-05,2007-10-09,高危,授权问题,"IBM DB2是美国IBM公司的一套关系型数据库管理系统。该系统的执行环境主要有UNIX、Linux、IBM i、z/OS以及Windows服务器版本。 IBM DB2 4个XML函数可用于在系统上读取和写文件，远程攻击者可以利用这个漏洞提升特权，执行任意命令。 XMLFileFromVarchar和XMLFileFromClob函数可用于在服务器上建立任意文件，如果文件存在，那么旧的将被覆盖，此漏洞可用于攻击者在服务器上建立一个库并通过""CALL""装载。XMLVarcharFromFile和XMLClobFromFile可从服务器上读取数据。",CVE-2005-4871
Ericsson ForePowerHub 拒绝服务漏洞,CNNVD-200501-009,2005-01-05,2005-10-20,低危,授权问题,Fore PowerHub是ericsson的交换机产品系列。 FORE PowerHub 5.0.1之前版本存在拒绝服务漏洞。 远程攻击者借助nmap等带TCP/IP OS指纹识别的TCP SYN扫描，造成拒绝服务。,CVE-1999-1373
IBM DB2 to_char和to_date函数本地拒绝服务漏洞,CNNVD-200512-855,2005-01-05,2007-10-09,低危,其他,IBM DB2是美国IBM公司的一套关系型数据库管理系统。该系统的执行环境主要有UNIX、Linux、IBM i、z/OS以及Windows服务器版本。 IBM DB2在处理to_char和to_date函数调用时存在问题，本地攻击者可以利用这个漏洞对服务进行拒绝服务攻击。 如果to_char函数调用空字符串给第二个参数，DB2就会废弃一个NULL指针而停止： select to_char('aaa'，'') from sysibm.sysdummy1 如果to_date函数调用空字符串给第二个参数，DB2就会废弃一个NULL指针而停止： select to_date('aaa'， '') from sysibm.sysdummy1 需要重新启动获得正常功能。,CVE-2005-4869
IBM DB2 XML函数远程缓冲区溢出漏洞,CNNVD-200512-851,2005-01-05,2007-10-09,高危,授权问题,IBM DB2是美国IBM公司的一套关系型数据库管理系统。该系统的执行环境主要有UNIX、Linux、IBM i、z/OS以及Windows服务器版本。 IBM DB2 4个XML函数存在缓冲区溢出问题，远程攻击者可以利用这个漏洞可能以进程权限在系统上执行任意指令。xmlvarcharfromfile存在一个缓冲区溢出问题，只有当94字节提供给第二个参数时，当ucnv_open_2_0 (in db2xmlfn.dll)返回时指向用户提供字符串的指针可覆盖返回地址，可允许攻击者可能以进程权限在系统上执行任意指令。其他xmlclobfromfile， xmlfilefromvarchar和xmlfilefromclob函数同样存在问题。,CVE-2005-4870
Namazu 字符编码 跨站脚本攻击漏洞,CNNVD-200501-012,2005-01-06,2006-09-21,低危,跨站脚本,"Namazu是一款开源全文检索引擎。 Namazu 2.0.13及之前版本的namazu.cgi存在跨站点脚本攻击(XSS)漏洞。 远程攻击者可以借助一个以Tab符(""%09"") 开头的查询，绕过对查询串的检测，从而注入任意的HTML和web脚本。",CVE-2004-1318
Apache mod_dosevasive 弱安全机制漏洞,CNNVD-200501-010,2005-01-06,2005-10-20,低危,授权问题,Apache是一款开源Web服务器端软件。 Apache中的mod_dosevasive模块存在安全隐患。 1.9及之前版本的mod_dosevasive在创建临时文件时会采用可预测的文件名，这使得远程攻击者可以通过创建symlink的攻击方式来重写任意文件。,CVE-2005-0182
libtiff tiffdump 整数溢出漏洞,CNNVD-200501-011,2005-01-06,2005-10-20,中危,授权问题,Silicon Graphics LibTIFF是美国Silicon Graphics公司的一个读写TIFF（标签图像文件格式）文件的库。该库包含一些处理TIFF文件的命令行工具。 libtiff 3.7.1及之前版本的tiffdump存在整数溢出。 远程攻击者可以借助特制的TIFF文件造成拒绝服务(应用程序崩溃)，并可能执行任意代码。,CVE-2004-1183
WinAc和WinHKI ZIP文件目录遍历漏洞,CNNVD-200505-541,2005-01-06,2005-10-20,中危,路径遍历,WinHKI是支持BH、CAB、HKI、JAR、LHA、TAR、GZ文件的解压缩工具。 WinHKI不正确处理文件名数据，远程攻击者可以利用这个漏洞对系统进行目录遍历攻击。,CVE-2005-0213
Linux Kernel uselib()特权提升漏洞,CNNVD-200504-062,2005-01-07,2005-10-20,中危,授权问题,Linux Kernel是开放源代码操作系统Linux的内核。 Linux二进制格式装载器(binary format loaders)uselib()函数存在缺陷，本地攻击者可以利用这个漏洞获得root用户权限。 Linux内核提供二进制格式装载器层来装载不同格式的程序如ELF或者a.out或其他的，内核也提供sys_uselib()函数装载对应的二进制程序。从binfmt_elf.c文件中对load_elf_library()的uselib函数分析，在对库的BRK段(VMA)处理上存在问题，此段通过current->mm->mmap_sem建立，当修改调用进程的内存布局时'信号灯'(semaphore)没有保持，这可以用来扰乱内存管理并提升特权。 部分源代码fs/binfmt_elf.c如下： static int load_elf_library(struct file *file) { [904] down_write(¤t->mm->mmap_sem); error = do_mmap(file， ELF_PAGESTART(elf_phdata->p_vaddr)， (elf_phdata->p_filesz + ELF_PAGEOFFSET(elf_phdata->p_vaddr))， PROT_READ | PROT_WRITE | PROT_EXEC， MAP_FIXED | MAP_PRIVATE | MAP_DENYWRITE， (elf_phdata->p_offset - ELF_PAGEOFFSET(elf_phdata->p_vaddr))); up_write(¤t->mm->mmap_sem); if (error != ELF_PAGESTART(elf_phdata->p_vaddr)) goto out_free_ph; elf_bss = elf_phdata->p_vaddr + elf_phdata->p_filesz; padzero(elf_bss); len = ELF_PAGESTART(elf_phdata->p_filesz + elf_phdata->p_vaddr + ELF_MIN_ALIGN - 1); bss = elf_phdata->p_memsz + elf_phdata->p_vaddr; if (bss > len) do_brk(len， bss - len); 上面可以看到为了建立ELF二进制的数据段mmap_sem在调用do_brk()前释放，换句话说，查看mm/mmap.c文件中的sys_brk()可看出do_brk()必须以信号灯保持方式来调用。 再看下do_brk()代码： [1094] vma = kmem_cache_alloc(vm_area_cachep， SLAB_KERNEL); if (!vma) return -ENOMEM; vma->vm_mm = mm; vma->vm_start = addr; vma->vm_end = addr + len; vma->vm_flags = flags; vma->vm_page_prot = protection_map[flags & 0x0f]; vma->vm_ops = NULL; vma->vm_pgoff = 0; vma->vm_file = NULL; vma->vm_private_data = NULL; vma_link(mm， vma， prev， rb_link， rb_parent); rb_link和rb_parent由find_vma_prepare()查询，很明显，如果kmem_cache_alloc()调用休眠，由于进程的VMA列表和VMA RB-tree可以被其他线程更改，新建立的VMA描述符可以被插入到其他位置。导致特权提升,CVE-2004-1235
Microsoft WinNT ZAK 绕过安全策略漏洞,CNNVD-200501-013,2005-01-07,2005-10-20,中危,授权问题,"ZAK(Zero Administration Kit)是WinNT的管理工具。 ZAK存在绕过程序执行限制策略漏洞。 在Appstation模式下，用户可以从Office 97应用程序(例如Word)中启动Explorer，将软件安装到TEMP目录内，并将名称改为诸如Winword.exe等允许运行的程序名称，从而绕过""Run only allowed apps""策略。",CVE-1999-1431
Linux Kernel 缓冲区溢出漏洞,CNNVD-200503-096,2005-01-07,2007-05-16,中危,授权问题,Linux Kernel是开放源代码操作系统Linux的内核。 Linux Kernel moxa驱动MoxaDriverIoctl函数存在缓冲区溢出，本地攻击者可以利用这个漏洞提升特权。 问题存在于如下代码drivers/char/moxa.c： In MoxaDriverIoctl(): > if(copy_from_user( &dltmp， argp， sizeof(struct dl_str))) > return -EFAULT; ^ dltmp.len 是由用户控制 > if(dltmp.cardno < 0 || dltmp.cardno >= MAX_BOARDS) > return -EINVAL; > > switch(cmd) > {> case MOXA_LOAD_BIOS: > i = moxaloadbios(dltmp.cardno， dltmp.buf， dltmp.len); ^ 调用时没有任何长度检查 > return (i); > case MOXA_FIND_BOARD: > return moxafindcard(dltmp.cardno); > case MOXA_LOAD_C320B: > moxaload320b(dltmp.cardno， dltmp.buf， dltmp.len); ^ 调用时没有任何长度检查 > default: /* to keep gcc happy */ > return (0); > case MOXA_LOAD_CODE: > i = moxaloadcode(dltmp.cardno， dltmp.buf， dltmp.len); ^ 调用时没有任何长度检查 在 moxaloadbios()中: >static int moxaloadbios(int cardno， unsigned char __user *tmp， int len) >{ > void __iomem *baseAddr; > int i; > > if(copy_from_user(moxaBuff， tmp， len)) ^ copy_from_user没有进行任何长度检查 > return -EFAULT; 在 moxaloadcode()中: > static int moxaloadcode(int cardno， unsigned char __user *tmp， int len) > { > void __iomem *baseAddr， *ofsAddr; > int retval， port， i; > > if(copy_from_user(moxaBuff， tmp， len)) ^ copy_from_user没有进行任何长度检查 > return -EFAULT; In moxaload320b(): >static int moxaload320b(int cardno， unsigned char __user *tmp， int len) >{ > void __iomem *baseAddr; > int i; > > if(len > sizeof(moxaBuff)) ^ signed int只有一个上界检查 > return -EINVAL; > if(copy_from_user(moxaBuff， tmp， len)) ^ copy_from_user的len可能大于sizeof(moxaBuff) > return -EFAULT; 攻击者可以控制长度值造成缓冲区溢出，精心构建提交数据可能以提升特权。,CVE-2005-0504
Exim auth_spa_server()缓冲区溢出漏洞,CNNVD-200505-664,2005-01-07,2005-10-20,中危,授权问题,Exim是一款流行的EMAIL服务器(MTA)。 Exim auth_spa_server function函数中存在一个边界检查不充分问题，远程攻击者可以利用这个漏洞对程序进行缓冲区溢出攻击，可能以进程权限执行任意指令。,CVE-2005-0022
Linux Kernel i386 SMP页错误处理器特权提升漏洞,CNNVD-200505-612,2005-01-07,2007-02-07,中危,授权问题,Linux Kernel是一款开放源代码操作系统。 Linux Kernel页错误处理器代码存在安全问题，本地攻击者可以利用这个漏洞提升特权。,CVE-2005-0001
Exim host_aton本地缓冲区溢出漏洞,CNNVD-200505-703,2005-01-07,2005-10-20,中危,授权问题,Exim host_aton函数中存在一个边界检查不充分问题，本地攻击者可以利用这个漏洞对程序进行缓冲区溢出攻击，可能以进程权限执行任意指令。 host_aton函数没有充分过滤存储在固定大小数组中的元素个数，而这个元素来自用户控制的字符串，并由命令行选项传递，精心构建字符串数据，可能以进程权限执行任意指令。,CVE-2005-0021
Simple PHP Blog远程目录遍历漏洞,CNNVD-200505-706,2005-01-07,2005-10-20,低危,路径遍历,Simple PHP Blog comments.php脚本不正确过滤用户提交的URL数据，远程攻击者可以利用这个漏洞以WEB进程权限查看系统文件内容。,CVE-2005-0214
IglooFTP upload 文件重写漏洞,CNNVD-200501-183,2005-01-10,2005-10-20,低危,授权问题,IglooFTP是一款FTP客户端软件。 IglooFTP 0.6.1版本存在文件覆盖漏洞。 在递归上载一个目录时，本地用户可以在文件被IglooFTP打开之前，通过创建与tmpnam函数生成的文件名同名的临时文件，替换将上传的文件。,CVE-2004-1276
Vim modeline 命令执行漏洞,CNNVD-200501-076,2005-01-10,2005-10-20,高危,授权问题,VIM是一个文本编辑器软件，在类Unix系统中使用较多。 VIM 6.3和gVim 6.3之前的版本存在本地代码执行漏洞。 本地用户可通过包含特定modeline的文件执行任意命令，使用以下选项查看文件时会导致命令执行：termcap、printdevice、titleold、filetype、syntax、backupext、keymap、patchmode或langmenu。,CVE-2004-1138
russobit-m kreed nickname/modeltype 拒绝服务漏洞,CNNVD-200501-110,2005-01-10,2005-10-20,低危,授权问题,Kreed是一款3D射击类游戏系统软件。 Kreed 1.05及更早版本中用于处理用户的脚本存在拒绝服务漏洞。 远程攻击者可通过超长的nickname或model type，导致生成对话框，必须先手动进行处理，然后服务器才能继续进行游戏，这有可能导致拒绝服务。,CVE-2004-1216
asp2php perparse 缓冲区溢出漏洞,CNNVD-200501-103,2005-01-10,2005-10-20,超危,授权问题,asp2php是一套将asp代码转换为PHP代码的程序。 asp2php 0.76.23版本中preparse函数存在多个缓冲区溢出漏洞。 攻击者通过特别构造的ASP脚本，利用此漏洞执行任意代码。,CVE-2004-1261
Cherokee cherokee_logger_ncsa_write_string 格式串漏洞,CNNVD-200501-055,2005-01-10,2005-10-20,超危,授权问题,Cherokee是一款Web服务器，它支持HTTP负载平衡、日志记录和HTTP反向代理等。 Cherokee 0.4.17及之前版本的cherokee_logger_ncsa_write_string函数中存在格式化字符串漏洞。 通过auth_pam进行验证时，远程攻击者可以借助URL中的格式化字符串，造成拒绝服务(应用程序崩溃)并可能执行任意代码。,CVE-2004-1097
pcal 多个 缓冲区溢出漏洞,CNNVD-200501-218,2005-01-10,2005-10-20,超危,授权问题,pcal是一款日历工具程序。 pcal 4.7.1中pcalutil.c的getline函数和readfile.c的get_holiday函数存在缓冲区溢出漏洞。 远程攻击者可使用特别构造当日历文件，利用此漏洞执行任意代码。,CVE-2004-1289
Youngzsoft CMailServer CMailCOM.dll 缓冲区溢出漏洞,CNNVD-200501-113,2005-01-10,2009-04-03,超危,授权问题,CMailServer是一套包含WebMail的电子邮件系统。 CMailServer 5.2中的CMailCOM.dll存在缓冲区溢出漏洞。 远程攻击者可利用此漏洞，通过使用长文件名的附件，执行任意代码。,CVE-2004-1128
Apple MacOS X safari 拒绝服务漏洞,CNNVD-200501-220,2005-01-10,2005-10-20,低危,授权问题,Mac OS X是一款使用在Mac机器上的操作系统，基于BSD系统。 Mac OS X 10.3.6版本中的Safari 1.2.4存在拒绝服务漏洞。 远程攻击者可以通过以不断创建嵌套数组，然后再分类新建数组的Javascript代码，导致内存耗尽、应用系统崩溃。,CVE-2004-1199
Lucasarts StarWarsAattlefront 拒绝服务漏洞,CNNVD-200501-047,2005-01-10,2005-10-20,低危,授权问题,Star Wars Battlefront是一款游戏软件。 Star Wars Battlefront 1.11及之前版本存在拒绝服务漏洞。 远程攻击者借助一个包含内存地址的加入请求，可使服务器读取任意内存，造成程序崩溃导致拒绝服务。,CVE-2004-1195
ncpfs nwclient.c 缓冲区溢出漏洞,CNNVD-200501-016,2005-01-10,2005-10-20,高危,授权问题,ncpfs是Linux下的NetWare协议支持软件。 ncpfs 2.2.4以及其他版本中的nwclient.c中的ncplogin和ncpmap存在缓冲区溢出。 本地用户可以通过一个超长的-T选项获得系统特权。,CVE-2004-1079
Kerio 多个软件 弱安全机制漏洞,CNNVD-200501-129,2005-01-10,2006-09-27,低危,授权问题,Kerio是一家安全软件公司，提供多种安全软件。 Kerio Winroute Firewall 6.0.9之前、ServerFirewall 1.0.1之前以及MailServer 6.0.5之前的版本中存在弱安全机制漏洞。 当安装在基于Windows的系统上时，上述软件不会修改重要文件的ACL，这使得具有管理员权限的本地用户可以修改程序、在plug-ins文件夹中安装恶意DLL，以及修改与配置相关的XML文件。,CVE-2004-1023
Gadu-Gadu parse 跨站脚本攻击漏洞,CNNVD-200501-027,2005-01-10,2006-12-27,高危,跨站脚本,Gadu-Gadu是一款波兰的IM系统。 Gadu-Gadu的解析器存在漏洞，导致出现跨站点脚本攻击漏洞。 远程攻击者可以利用http://或news:// URL，注入任意的web脚本或HTML,CVE-2004-1229
rtf2latex2e reader.c 缓冲区溢出漏洞,CNNVD-200501-131,2005-01-10,2005-10-20,超危,授权问题,rtf2latex2e是一个将RTF文件转换为LaTeX文件的转换器程序。 rtf2latex2e 1.0fc2版本中reader.c的ReadFontTbl函数存在缓冲区溢出漏洞。 远程攻击者使用特别构造的RTF文件，利用此漏洞执行任意代码。,CVE-2004-1293
Prevx Home 权限许可和访问控制漏洞,CNNVD-200501-032,2005-01-10,2021-07-14,中危,授权问题,Prevx Home是免费的防火墙软件，可保护您免受 Internet 蠕虫、间谍软件、特洛伊木马和黑客的侵害。 Prevx Home 存在权限许可和访问控制漏洞。 由于允许本地管理员权限用户对devicephysicalmemory直接写入，可恢复所运行的内核的SDT ServiceTable，从而可绕过入侵防护。,CVE-2004-1193
Gallery index.php 跨站脚本攻击漏洞,CNNVD-200501-196,2005-01-10,2006-12-27,中危,跨站脚本,Gallery是一款基于Web的图片相册管理系统。 Gallery 1.4.4-pl3及之前版本中存在跨站点脚本攻击漏洞。 远程攻击者可利用index.php中的include参数，注入任意web脚本或HTML。,CVE-2004-1106
IglooFTP ftplist.c 文件覆盖漏洞,CNNVD-200501-176,2005-01-10,2005-10-20,中危,授权问题,"IglooFTP是一款FTP客户端软件。 IglooFTP 0.6.1版本中存在文件覆盖漏洞。 由于ftplist.c的 download_selection_recursive() 函数存在缺陷，远程恶意FTP服务器可通过包含""/""的文件名，重写任意文件。",CVE-2004-1277
Dgen 文件覆盖漏洞,CNNVD-200501-100,2005-01-10,2005-10-20,低危,授权问题,DGen Emulator是一个Sega游戏模拟器。 DGen Emulator 1.23及之前版本中的romload.c存在漏洞。 本地用户在解压缩gzip或bzip格式的ROM文件时，通过对临时文件的链接攻击方式，可覆盖任意文件。,CVE-2004-0770
FluxBox Xman 缓冲区溢出漏洞,CNNVD-200501-134,2005-01-10,2005-12-06,低危,授权问题,FluxBox是X窗口管理器。 FluxBox 0.9.10及之前版本存在缓冲区溢出漏洞。 本地用户通过使用超长的 -title值调用Xman，可能触发溢出，导致应用程序崩溃，引发拒绝服务。,CVE-2004-1204
SGI IRIX bad.a 未知漏洞,CNNVD-200501-138,2005-01-10,2005-10-20,超危,授权问题,IRIX是SGI公司以System V与BSD延伸程式为基础所发展成的UNIX操作系统。 SGI IRIX 6.5.22至6.5.25 版本中的bad.a kernel networking存在未知漏洞。 该漏洞的具体攻击方式及危害影响目前尚不明确。,CVE-2004-0139
abctab2ps 多个 缓冲区溢出漏洞,CNNVD-200501-084,2005-01-10,2005-10-20,高危,授权问题,abctab2ps是一个乐谱排版程序，它将ABC语言转化为postscript。 abctab2ps 1.6.3中存在多个缓冲区溢出漏洞。 subs.cpp中write_heading函数及parse.cpp中trim_title函数均存在缓冲区溢出，这使得攻击者可利用特别构造的ABC文件执行任意代码。,CVE-2004-1260
Greed DownloadLoop() 远程代码执行漏洞,CNNVD-200501-071,2005-01-10,2005-10-20,超危,授权问题,Greed是一款网络文件传输软件。 Greed 0.81p版本中DownloadLoop函数存在远程代码执行漏洞。 远程攻击者可通过一个包含shell的GRX文件，执行任意代码。,CVE-2004-1274
Noterl ContivityVPNClient ErrorMessage 信息泄露漏洞,CNNVD-200501-213,2005-01-10,2006-08-30,低危,授权问题,Nortel Networks Contivity VPN Client是北电VPN设备的客户端软件。 Nortel Networks Contivity VPN客户端存在信息泄露漏洞。 由于显示的错误信息是根据用户名有效与否而定的，这可能使远程攻击者获取敏感信息。,CVE-2004-1105
Gentoo Portage dispatch-conf 文件覆盖漏洞,CNNVD-200501-119,2005-01-10,2005-10-20,低危,授权问题,Portage是Gentoo基金会的一款Gentoo Linux操作系统所使用的基于ports collection机制的包管理器。 Portage 2.0.51-r2及之前版本中存在文件覆盖漏洞。 上述版本软件中，dispatch-conf存在缺陷，本地用户可通过链接临时文件的方式，覆盖任意文件。,CVE-2004-1107
Mplayer asf_mmst_streaming.c 栈溢出漏洞,CNNVD-200501-097,2005-01-10,2005-10-20,超危,授权问题,Mplayer是一款媒体播放器软件。 MPlayer 1.0pre5的asf_mmst_streaming.c中存在堆栈缓冲区溢出漏洞。 远程攻击者可利用通过超大的MMST流数据包触发溢出，执行任意代码。,CVE-2004-1310
AdvancedGuestbook index.php 跨站脚本攻击漏洞,CNNVD-200501-163,2005-01-10,2007-01-02,中危,跨站脚本,Advance Guesbook是一套Web留言板程序。 Advanced Guestbook 2.3.1、2.2，也可能还有其他版本中的index.php存在跨站点脚本攻击漏洞。 远程攻击者可以利用input参数注入任意web脚本或HTML。,CVE-2004-1213
EA Battlefield 拒绝服务漏洞,CNNVD-200501-023,2005-01-10,2005-10-20,低危,授权问题,Battlefield是EA公司的一款游戏软件。 Battlefield 1942 1.6.19及之前版本和Battlefield Vietnam 1.2及之前版本存在拒绝服务漏洞。 远程主服务器可通过一个包含超大numplayers值的服务器回复，造成拒绝服务(客户端崩溃)。,CVE-2004-1220
ibexsoftware RemoteExecute 远程拒绝服务漏洞,CNNVD-200501-107,2005-01-10,2005-10-20,低危,授权问题,Remote Execute是一套远程管理控制程序。 Remote Execute 2.30存在远程拒绝服务漏洞。 远程攻击者可通过同时建立7个连接使应用程序崩溃，导致拒绝服务。,CVE-2004-1218
